Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Ovary_Female3	Testis_Male1	Testis_Male2	Testis_Male3	Testis_Male4
Locus_75576	0	0.32	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0.74	1	2.23
ENSOANG00000020844	0.28	0.28	2.91	0.21	0.24	16.95	41.52	5.77	5.43	2.49	4.63	44.91	29.5	8.8	0.88	2.53	3.71	2.5
Locus_148271	0.12	0.18	0.13	0	0	0	0	0.35	0.21	3.51	2.24	0.08	0.22	0.1	0.75	0.73	0.74	0.53
ENSOANG00000003429	9.77	7.67	13.22	3.61	3.78	1.77	1.26	2.49	3.1	0.1	0.25	13.53	8.95	5.77	22.08	11.72	19.94	11.63
ENSOANG00000007775	4.41	3.2	1.99	6.72	15.45	5.95	7.38	62.23	39.54	74.37	101.33	2.67	3.63	5.1	12.58	10.87	12.76	3.79
ENSOANG00000014571	2.62	2.21	1.43	0.42	0.63	3.88	1.56	3.3	0.85	0.3	0	0.17	5.26	6.34	0	0	0	0
Locus_104651	0	0	0	0	0.17	0	0	0	0	0	0	0	0.25	0	1.72	0.28	0.42	0.93
ENSOANG00000009330	0.88	0.74	2.22	0.14	0.16	0.65	1.57	3.32	1.29	0.91	1.17	5.08	2.53	0.52	1.18	2.21	0.96	2.26
ENSOANG00000012695	19.21	11.9	28.8	13.09	18.03	155.86	223.14	39.08	39.76	24.63	16.34	88.59	79.87	76.35	48.73	43.17	48.08	75.29
ENSOANG00000010386	214.66	145.23	107.76	117.92	126.1	266.3	458.44	68.57	156.9	149.06	106.12	127.89	147.59	255.39	162.82	136.93	191.91	183.92
Locus_5729	0	0	0	0	0	0	0.41	0.76	0.22	0	0	0	0	0.11	0.41	0.97	1.39	0.32
ENSOANG00000008192	5.66	4.36	7.72	6.58	6.62	9.57	12.24	8.43	5.12	4.74	5.25	13.76	10.29	5.65	11.71	9.76	9.23	9.9
ENSOANG00000005877	31.1	31.18	63.47	19.46	35.24	169.64	136.26	61.24	48.8	8.66	13.83	1898.83	729.36	1233.61	50.63	114.96	73.05	68.86
ENSOANG00000002296	57.52	112.52	33.22	32.81	53.73	0	0	0.23	0	0	0	0	0	0.4	0	0.11	0.12	0
ENSOANG00000009772	28.08	19.48	6.07	14.14	11.41	40.85	45.68	62.83	35.31	111.29	158.81	12.87	43.08	44.45	10.61	7.59	14.45	2.27
Locus_101835	0	0.19	0	0	0	0	0	0	0	0	0	0	0	0	1.97	1.19	0.39	2.27
ENSOANG00000007657	10.77	15.42	15.36	44.8	37.47	11.52	13.75	28.12	24.12	19.31	32.68	26.39	11.43	11.33	8.58	6.93	7.35	9.67
ENSOANG00000014232	30.02	19.71	69.67	24.06	21.69	19.25	36.63	23.13	42.4	39.81	30.54	102.13	34.09	34.87	28.44	27.96	46.01	86.65
ENSOANG00000012436	76.71	52.79	93.2	18.98	30.68	21.47	27.29	19.64	13.23	94.74	69.14	10.87	6.85	9.54	14.29	11.43	8.99	10.06
ENSOANG00000013714	0.98	0.68	0.75	10.95	11.4	1085.5	687.55	1.16	0.67	1.27	4.06	9.83	2.77	5.13	0.41	1.55	1.1	0.35
ENSOANG00000006189	0	0	0	0	0	0	0	1.69	4.43	0	0	0.1	0	0	0	0	0	0
Locus_127463	0	0	0.67	0	0	0	0	0	0	0	0	2.14	0.59	1.97	0.67	0	0	0.63
Locus_161538	0	0	0	0	0	0	0	0	0	0	0	1.6	0.32	0.86	0	0	0	0
ENSOANG00000000758	345.33	311.94	247.06	114.03	157.07	522.48	651.54	305.32	343.44	53.95	50.12	234.67	257.59	644.26	110.52	146.69	126.54	76.75
Locus_117534	0.27	0	0	0	0.11	0	0	0.26	1.06	3	3.83	0.23	0.16	0.22	0.28	0	0	0
ENSOANG00000015678	55.5	46.69	88.64	31.59	32.96	58.21	81.45	49.58	42.63	47.62	45.05	82.86	53.38	47.09	38.28	34	39.68	70.38
ENSOANG00000006744	1.61	2.2	1.61	1.67	1.42	6.59	8.15	5.28	6.04	3.01	5.18	14.77	6.94	8.57	6.21	4.45	3.98	8
Locus_141311	0.28	0	0	0	0	0.71	1.73	0.81	0	0	0	0.55	0.25	0.23	0	0.19	0	0
Locus_108881	1.02	1.25	3.7	0.57	0	0	0	4.99	10.44	5.76	10.52	1.24	2.49	1.27	0	0	0	0
ENSOANG00000020605	0.14	0.07	0.14	0	0	0.12	0	0	0.16	1.22	0	2.36	0.34	0.87	0.29	0.19	0.14	0.42
Locus_93882	0.07	0.1	0	0	0	0	0	0.98	1.82	0	0.21	12.05	3.68	20.91	0	0	0.41	0.13
ENSOANG00000009042	41.96	38.18	27.41	29.87	27.82	59.05	78.91	77.07	56.28	25.16	27.83	13.97	25.61	16.59	47.58	67.05	61.94	62.93
ENSOANG00000007871	130.08	163.08	369.27	131.79	72.43	0.81	0.3	0.21	0.08	0	0	0.74	0.84	0.18	0.45	0.15	0.59	0.4
ENSOANG00000015833	95.18	95.67	463.83	58.86	33.94	0.43	0	0	0.56	0	0	2.83	0.45	0.82	7.19	5.11	6.77	23.65
ENSOANG00000004734	19.14	16.34	51.14	23.22	18.45	36.42	33.62	30.45	30.52	29.81	25.61	104.34	33.16	25.99	46.19	38.32	38.21	93.71
ENSOANG00000004423	53.13	103.15	72.35	76.6	61.4	17.95	12.71	140.83	68.78	22.31	33.31	37.43	30.37	22.99	114.1	80.5	136.71	41.35
ENSOANG00000014536	43.66	38.07	125.99	31.11	24.03	40.18	77.13	26.88	51.31	72.44	57.14	321.84	137.51	187.37	171.77	140.93	180.32	522.04
ENSOANG00000022463	20.98	12.24	28.74	23.23	14.93	67.05	89.39	90.24	80.95	46.45	29.5	18.44	25.18	16.33	17.54	21.75	20.02	23.34
ENSOANG00000011968	6.37	14.7	85.28	45.37	31.39	1.83	0.2	4.34	0.22	0	0	46.44	14.09	2.03	3.22	0.7	0.59	2.53
ENSOANG00000015503	37.57	59.8	41.08	51.58	40.62	12.64	8.88	163.69	83.16	16.13	22.8	13.77	8.79	3.54	8.05	12.78	6.23	6.17
ENSOANG00000009751	23.71	32.2	18.49	23.53	28.21	19.73	12.56	14.22	23.38	14.47	20.72	5.81	14.64	15.77	7.73	11.07	8.18	6.56
ENSOANG00000004956	0.47	0.27	0.19	0.97	0.98	2.17	0.29	0.64	0.58	0.08	0.1	0.58	0.31	0.49	37.33	17.18	39.99	21.05
Locus_180857	0	0	0	0	0.26	0	0	0	0	0	0	1.65	0	0.35	0	0	0	0
ENSOANG00000014528	0	0	0.19	0	0	0	0	270.96	159.06	399.22	259.43	4.1	2.06	1.77	33.39	15.27	25.34	109.44
ENSOANG00000011298	6.01	1.13	5.07	2.8	2.16	2.34	2.49	6.45	5.62	12.69	11.29	9.01	8.37	3.47	11.5	6.47	6.03	9.95
ENSOANG00000000714	16.33	21.42	29.82	28.11	26.62	30.28	18.11	38.33	18.74	26.58	48.84	69.23	24.63	16.56	104.13	59.78	72.54	60.23
ENSOANG00000010778	0.58	0.9	0.91	0.23	0.3	0.09	0.11	0.2	0.35	0	0.52	0.81	0.68	0.59	3.92	2.29	2.28	1.42
ENSOANG00000005396	134.24	212.48	140.58	200.78	289.59	189.09	132.86	235.99	183.6	90.09	106.86	137.83	122.97	133.17	1957.03	975.79	1655.15	1145.19
Locus_88591	0	0	0	0	0	0	0	0	0	0	0	1.45	0	0	0	0	0	0
ENSOANG00000009983	0.56	0.66	0.35	0.75	0	33.26	45.41	4.27	2.29	6.23	13.83	4.67	7.89	10.69	61.87	39.12	84.93	74.12
ENSOANG00000012320	2.64	1.46	0.34	2.4	1.04	29.23	3.09	2.66	0.98	0.4	0.26	3.01	10.2	10.01	2.32	2.79	1.76	0.76
ENSOANG00000011470	46.9	35.62	33.3	18.78	14.68	2.84	6.87	6.45	6.56	3.02	2.47	11.85	13.36	14.24	140.69	89.23	145.2	89.69
ENSOANG00000008893	1.22	0.9	2.1	0.23	0.51	0	0	0	1.04	0.49	0	38.84	4.83	6.24	35.51	25.62	21.65	226.01
ENSOANG00000021853	7.33	4.66	11.54	6.79	5.93	9.49	5.14	3.34	3.45	13.78	4.3	71.81	24.79	24.08	7.91	11.36	16.01	41.54
ENSOANG00000009093	42.74	30.84	74.55	26.35	28.57	31.91	47.1	23.77	37.61	53.99	35.45	99.58	54.22	62.89	33.11	39.89	57.39	86.11
ENSOANG00000005860	6.9	18.87	4.5	5.29	3.37	0	0	1.73	0	0	0	0.07	0	0	0	0	0.15	0
ENSOANG00000008099	5.25	4.12	27.5	1.33	1.5	25.86	51.61	1.49	2.02	0	0	27.23	8.92	7.11	34.17	26.44	50.14	210.06
ENSOANG00000006927	13.42	12.8	11.46	13.4	12	13.96	22.61	16.22	15.49	30.27	21.16	39.85	30.38	32.72	18.93	18.76	14.85	18.74
Locus_27478	0.34	0.5	1.05	0.38	0	5.25	8.45	4.96	2.31	5.73	10.46	0.9	1.86	1.69	2.12	1.6	1.03	1.32
ENSOANG00000002961	12.99	12.99	32.53	16.9	8.83	10.25	5.12	7.62	7.93	13.4	6.97	47.01	21.16	8.07	15.17	13.48	18.35	29.36
ENSOANG00000003372	22.97	18.05	19.69	11.31	9.12	0.79	2.39	3.59	0.26	5.19	3.31	3.55	3.09	1.15	0.48	0.52	0	0.15
ENSOANG00000006078	2.32	2.96	13.92	3.06	2.68	1.74	1.43	3.2	2.94	4.37	3.08	31.75	10.3	4.29	14.69	9.35	11.31	27.31
ENSOANG00000021665	57.26	59.86	8.69	24.86	32.65	41.71	90.03	21.98	37.24	36.27	44.76	7.32	16.4	34.42	77	52.14	70.49	20.05
ENSOANG00000002973	10.93	2.93	14.54	5.15	2.9	6.89	2.69	5.53	3.08	92.27	53.69	22.58	19.85	6	12.12	18.4	6.9	18.52
ENSOANG00000014766	33.35	27.51	21.99	14.4	21.58	18.28	29.44	27.66	46.67	27.64	50.44	42.03	72.05	71.13	19.83	16.77	16.03	14.62
ENSOANG00000004387	29.37	18.03	48.26	27.84	26.7	75	109.52	59.85	50.15	33.1	31.05	70.72	53.81	39.87	75.97	45.86	61.11	98.83
Locus_160358	1.47	0.65	0.76	1.97	2.04	0	0.46	0.86	1.25	1.06	0	0.49	1.07	0.37	0.46	1.49	0.45	0.5
ENSOANG00000008346	49.82	53.12	38.55	54.07	47.38	76.41	57.01	165.99	103	103.58	102.87	27.21	34.02	25.78	36.59	40.39	37.59	27.54
CUFF.117591	0.1	0.3	0	0	0.26	0	0	0.6	0.52	0	0	0.07	0	0	7.29	4.52	5.26	2.46
ENSOANG00000005610	0.89	1.47	2.18	1.65	1.3	0.41	0.41	0.39	0.31	0.06	0.08	5.45	2.36	2.29	9.36	5.53	11.29	12.41
Locus_63483	1.48	1.18	0.77	0.26	0.43	0	0	0	0	0	0	0.04	0	0	0.18	0.08	0.26	0.17
ENSOANG00000011733	6.78	5.52	4.37	2.49	3.41	0.91	1.46	1.37	2	0.28	2.17	3.8	5.04	7.39	8.41	7.03	3.93	4.72
ENSOANG00000005882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000003792	3.62	4.25	20.46	9.23	6.75	5.87	1.5	3.72	3.5	4.12	3.51	17.1	6.96	1.6	9.96	5.07	7.79	18.27
ENSOANG00000009837	0.94	2.59	2.43	0.26	0.45	0.61	0	0	0	0.28	0	0.47	0.21	0.2	0.73	0.48	0.72	1.25
ENSOANG00000014458	4.21	2.98	9.59	5.39	1.73	50.43	33.15	22	7.35	0.06	0.45	21.95	8.58	6.35	9.13	4.14	5.23	8.47
ENSOANG00000002221	28.73	28.29	29.78	31.69	26.89	0.23	0.23	64.05	21.34	0.35	1.34	14.41	8.41	6.69	36.23	21.52	9.27	9.94
ENSOANG00000005230	337.63	462.94	958.72	200.17	288.86	167.8	120.76	137.98	138.01	55.52	51.67	122.88	55.07	54.62	22.53	29.1	22.49	52.54
ENSOANG00000022757	0	0.33	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	0
ENSOANG00000009083	24.1	40.89	24.72	26.77	29.43	42.98	20.65	16.09	19.73	15.59	22.06	30.44	23.59	20.11	16.59	23.15	11.41	17.8
Locus_124105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82	0.71	1.2	0.89
ENSOANG00000003815	0.77	0.44	1.91	0.8	0.53	19.72	9.3	1.4	0.91	2.31	4.24	19.3	10.04	3.52	8.01	4.87	7.36	6.75
ENSOANG00000001858	9.58	8	4.44	12.2	6.21	9.94	6.48	6.48	8.89	19.56	16.25	23	17.6	33.74	45.42	48.35	49.77	34.53
ENSOANG00000021903	0	0.26	1.86	1.21	0	0.46	0	0	0.92	1.74	0	60.55	13.48	19.25	34.23	18.31	36.41	73.45
ENSOANG00000012083	101.95	115.57	80.85	64.93	78.1	45.09	54.63	43.43	51.47	53.8	40.88	83.29	143	169.73	32.91	39.86	30.69	29.05
ENSOANG00000022039	0.07	0.54	1.06	0.33	0.37	0.19	0	0	0.12	0	0	0.48	0.07	0.24	0	0.39	0.89	0.92
ENSOANG00000013074	0	0	0	0	0	0	0	0	0	0.54	0	0.29	0.2	0	0	0	0.34	0
Locus_183242	1.48	2.17	4.21	2.89	3.74	0	1.15	0	0	0.89	2.28	5.87	0.34	1.23	3.46	1	1.69	2.87
ENSOANG00000008253	0	0	0.08	0.33	0.28	0	0	19.56	7.71	0.18	0	0.15	0.2	0.37	0	0.05	0	0.11
ENSOANG00000020826	8.52	12.55	42.32	7.15	6.74	10.1	11.09	3.12	0.61	1.72	4.39	24.23	4.55	2.07	27.74	8.39	10.29	41.4
ENSOANG00000012463	2.72	1.82	2.22	1.38	1.98	0	0.51	2.66	1.41	469.82	54.28	0.27	0.53	0.07	0.26	0.45	0.63	0.28
ENSOANG00000003845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000011616	45.04	54.09	189.25	38.29	33.03	24.96	23.08	14.09	14.93	18.11	20.96	102.95	38.41	24.93	89.9	72.16	74.65	202.68
ENSOANG00000009419	0.41	0.32	0.79	1.06	0.86	0.49	0.42	1.12	1.44	0.86	0.34	2.63	3.14	0.66	5.53	3.38	3.9	5.83
Locus_38841	0	0	0	0	0	0	0	0	0	0	0	1.88	1.08	1.38	0	0.48	0.36	0.23
ENSOANG00000001352	26.25	21.08	29.84	34.91	15.06	44.83	32.83	23.09	21.11	28.5	27.56	57.28	20.16	23.47	13.93	17.47	26.52	25.16
Locus_87431	0.09	0	0	0	0	0	0	0	0	0	0	0	0.25	0.6	2.26	1.47	1.38	2.86
Locus_141489	0.34	1.98	2.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000013854	27.96	53.91	14.5	10.65	12.44	31.55	41.81	26.19	31.96	18	16.56	4.93	11.72	18.55	57.66	53.04	50.81	33.54
ENSOANG00000002508	14.5	18.89	23.23	10.73	9.26	11.47	34.81	83.69	37.19	49.02	81.52	16.75	8.89	4.48	15.36	9.71	9.87	16.19
ENSOANG00000013878	17.25	16.61	11.81	20.78	20.32	22.51	14.3	28.86	17.35	13.55	14.04	23.29	24.88	21.67	35.83	22.79	22.73	16.55
Locus_48150	0	0	0	0	0	0	0	0	0	0	0	0.15	0.4	0.18	25.44	4.9	6.37	3.31
ENSOANG00000000420	27.09	26.03	67.64	27.86	26.84	27.79	39.14	27.34	33.41	35.19	29.83	92.5	28.67	34.66	32.73	32.14	42.58	121.21
ENSOANG00000009077	31.28	27.54	23.08	24.85	31.15	176.97	206.28	333.63	319.69	458.34	463.62	37.48	57.54	87.6	21.23	27.96	31.3	26.45
Locus_108925	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0.1	1.48	2	2.53	1.84
Locus_41875	0	0	0	0	0	2.14	0.64	0	0	0	0	0.82	1.32	5.32	1.94	0.7	0.94	0.1
Locus_181647	0	0	0	0	0	0	0	0.44	0.26	0	0	0.2	0	0	0.94	0.81	0.23	0.81
Locus_141237	0	0	0.35	0	0	0	0	0	0	0	0	2.71	0.62	0.57	0	0	0	0.17
ENSOANG00000014010	12.37	9.09	25.53	8.66	7.16	12.66	23.35	41.63	62.24	110.24	76.34	86.39	27.12	34.99	9.19	10.96	12.36	23.34
ENSOANG00000011537	37.99	23.32	7.22	2.13	12.83	4.91	3.96	65.03	82.06	193.11	111.6	0.84	2.32	4.74	3.96	1.71	2.9	1.54
CUFF.140321	0	0	0.1	0	0	0	0	0	0	0	0	0	0.09	0	17.32	11.87	13.26	7.29
ENSOANG00000001709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61	0.07	1.33	0.75
Locus_188990	0	0	0	0	0	0	0	0.28	0	0	0	0.32	0	0.16	2.72	0.72	1.33	3.24
ENSOANG00000005441	6.46	4.16	6.19	8.67	3.68	9.81	2.52	16.11	4.68	7.42	13.73	16.74	10.79	5.77	4.29	5.45	7.88	6.16
Locus_18516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0.2	0	0.88
Locus_96534	0	0	0	0	0	0	0	0	0	0	0	0.1	0.13	0	189.84	100.18	153.77	171.91
Locus_52219	0.55	0	1.44	0.16	0	1.08	0	0.81	0.47	0.34	0	1.65	2.79	1.27	0	0.19	0.21	0.07
ENSOANG00000005348	12.13	10.11	15.07	2.69	2.15	0.69	1.39	9.16	9.27	7.77	6.89	23.16	21.97	40.62	1.95	3.61	2.45	3.03
ENSOANG00000010122	11.2	8.51	52.28	30.75	16.73	51.86	15.29	33.23	7.94	40.68	43.4	105.9	46.83	11.28	5.16	4.5	1.71	6.73
ENSOANG00000007883	34.02	14.63	62.11	13.9	10.54	10.61	25.02	9.97	24.65	23.87	11.12	79.07	72.68	58.48	20.28	16.27	13.19	45.53
Locus_174776	0	0	0	0	0	0	0	0	0	0	0	1.07	0	0.67	0	0	0	0.39
Locus_163744	0.17	0	0	0.76	0	1.75	0	0	0	0.82	0	0.56	0.46	0	0.53	0	0	0
ENSOANG00000008140	3.24	1.74	38.19	3.63	2.99	2.29	0	4.32	2.51	0	0	116.96	11.61	9.07	9.21	5.57	7.19	31.5
ENSOANG00000022574	7.34	3.49	2.94	4.24	2.7	4.9	2.96	2.08	4.84	10.31	0.73	8.15	26.23	23.22	10.36	11.99	7.94	7.24
ENSOANG00000008476	18.19	10.59	22.9	16.28	9.11	5.6	8.66	12.2	6.06	4.19	12.85	10.79	7.06	3.82	7.58	7.49	9.64	12.79
Locus_138393	0	0	0	0	0.28	0	0	0	0	0	0	0	0	0.37	1.4	1.52	3.77	1.53
Locus_194370	13.92	27.72	5.46	15.58	5.24	4.87	19.98	1.1	14.12	1.82	9.31	1.25	2.07	4.38	0	3.3	2.3	0.91
ENSOANG00000013478	28.26	39.85	14.65	30.75	29.87	19.28	18.68	8.14	11.09	6.71	6.17	42.73	30.17	82.09	31.43	28.98	44.16	21.44
ENSOANG00000022208	90.37	98.75	83.68	111.19	147	243.24	167.7	142.88	100.09	84.76	117.55	39.77	42.46	59.33	94.86	75	135.28	104.36
ENSOANG00000003190	6.77	6.37	9.81	14.73	9.53	17.02	8.22	22.44	18.6	17.75	17.06	12.63	11.02	6.93	31.55	24.76	27.91	29.21
Locus_60703	0	0	0	0	0	0	0	0	0	0	0	6.84	0.23	1.43	0	0	0	0
Locus_55913	0.22	0	3.71	2.75	2.83	6.94	9.78	0	0	0	0	2.96	0.61	0	0.7	0.15	1.02	0.22
ENSOANG00000011567	130.89	99.55	32.83	201.38	196.76	131.35	140.05	83.56	57.62	8.74	9.2	19.99	34.45	45.76	15.28	19.23	31.76	5.78
ENSOANG00000011128	3.65	6.15	0.27	5.84	2.98	2.03	3.26	2.3	5.34	1.26	0.81	0.86	10.52	9.98	3.26	3.53	1.99	0.25
ENSOANG00000006723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.63	0.31	0.62	0.44
ENSOANG00000012401	4209	7028.98	7797.2	2660.57	3994.68	7524.92	11238.89	19579.46	13295.72	3757.24	3412.2	3274.41	1815.78	3876.52	7193.83	5065.45	7498.12	12780.55
ENSOANG00000001940	2.39	0.2	2.21	0.97	2.61	101.76	44.01	235.79	228.14	266.4	331.07	99.04	67.69	79.13	24.51	22.62	28.99	60.46
ENSOANG00000002880	69.11	85.51	19.52	30.24	33.11	1250.83	889.18	217.13	173.02	1127.18	1959.13	25.83	92.33	200.21	27.7	45.63	41.56	9.47
ENSOANG00000008263	50.69	45.31	31.83	44.62	31.74	0.75	0.91	0.17	0.99	1.97	0.36	7.13	5.38	8.26	27.44	20.38	35.37	29.52
Locus_82237	3.45	5.54	0.32	4.56	1.98	4.05	9.79	0.92	13.9	7.59	14.54	0	2.58	1.56	1.96	0.85	6.21	0.3
ENSOANG00000006473	108.48	93.79	328.77	96.17	100.29	46.18	46.54	128.28	89.25	102.83	248.64	79.39	21.54	19.66	38.49	28.28	37.18	55.05
ENSOANG00000014341	0	0.11	0.08	0.17	0	0.19	0	0.22	0.13	0.36	0	0.3	0.41	0.93	0.7	0.66	0.57	0.22
Locus_161506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.83	0.45	0	2.19
ENSOANG00000001744	51.25	32.82	81.23	197.33	187.19	16.73	19.69	46.56	73.16	74.94	77.44	93.49	59.6	68.63	23.5	28.9	21.42	38.26
ENSOANG00000009633	151.88	113.85	396.02	90.44	81.01	78.11	126.24	84.71	122.69	102.13	96.13	330.47	194.45	131.82	147.16	115.78	92.79	490.75
ENSOANG00000020256	0	0.22	0.15	0	0	0	0	1.31	1.77	0	0	0.3	0	0.86	0	0.6	0.91	0.51
ENSOANG00000002005	1	0.57	0.98	1.06	0.7	2.15	1.04	2.12	1.23	0.81	0.51	4.75	2.59	2.95	0.87	0.71	0.34	0.67
ENSOANG00000004567	4.39	9.37	12.95	19.6	11.06	7.78	1.26	10.01	1.28	0	0	9.84	7.84	1.97	4.7	2.62	1.85	2.84
ENSOANG00000015219	3.42	2.52	0.97	3.65	4.33	0	0	0	1.06	0.38	0.48	0	0	0	0.49	0.94	1.42	0.3
ENSOANG00000004227	12.95	16.32	28.62	12.11	14.78	21.15	10.64	37.75	36.9	61.24	69.28	73.95	66.72	88.82	19.71	28.48	20.4	42.97
ENSOANG00000003783	17.06	23.01	1.65	11.49	6.96	38.9	35.68	2.97	18.25	17.15	21.46	12.84	9.93	14.07	8.14	16.51	3.97	0.98
ENSOANG00000011844	4.56	4.32	8.11	1.82	2.27	95.26	41.74	45.91	24.18	20.12	6.55	3.46	7.46	1.49	9.17	12.33	6.96	9.27
ENSOANG00000002723	0	0.42	0	0	1.08	1.47	0	0	0	0	0	0.19	0	0	0	0.58	1.3	0.14
Locus_158706	0	0	0	0	0	0	0	0	0	0	0	0.56	0.62	0.98	0.53	0.34	2.06	0.74
ENSOANG00000014658	137.7	142.86	131.8	218.82	134.18	181.25	282.52	181.74	191.76	252.47	413.22	215.97	285.12	299.45	211.42	243.79	320.62	237.98
ENSOANG00000020482	7.5	5.52	13.33	17.38	15.94	3.46	0.84	12.57	4.57	66.1	60.44	78.59	46.6	43.63	5.86	4.34	2.04	3.38
ENSOANG00000013231	5.41	2.15	8.04	3.05	1.99	12.04	25.18	20.9	23.65	15.7	14.03	29.95	17.11	12.04	1.4	2.11	1.94	2.06
ENSOANG00000014851	227.28	113.97	26.87	289.12	187.9	453.81	271.53	346.38	342.04	1082.99	774.34	55.75	140.26	171.07	46.12	44.71	35.27	13.56
ENSOANG00000020653	8.63	8.15	31.89	9.04	7.01	2.29	6.57	4.22	5.47	8.03	4.79	88.41	21.28	22.72	11.41	10.98	12.82	51.77
ENSOANG00000005405	0.62	0	0.65	0	1.58	0	1.95	0	0	0	0	0	0	0	29.29	8.86	18.1	49.48
ENSOANG00000005774	83.68	120.69	17.11	78.47	87.34	108.23	130.7	74.37	92.46	52.78	98.41	4.3	37.79	47.04	97.64	80.8	141.12	27.78
ENSOANG00000006045	12.32	12.24	57.11	13.85	11.44	17.73	16.54	10.31	19.01	28.34	17.58	85.07	22.31	15.16	16.55	20.44	27.72	105.84
Locus_189144	0	0	0	0	0.18	0	0	0	0	0	0	0	0	0	0.46	1.18	0	0.92
ENSOANG00000005296	9.49	7.73	27.24	6.96	4.02	7	14.09	10.1	11	9.14	5.58	49.47	28.65	17.62	5.85	5.94	2.5	5.1
ENSOANG00000006091	30.84	17.29	58.28	16.68	14.86	4.92	5.45	3.02	7.71	10.94	10.3	31.99	25.13	28.74	71.87	45.67	88.87	121.85
ENSOANG00000006251	8.67	21.44	10.33	10.13	8.77	40.48	111.71	3.99	6.07	1.41	0.6	15.64	22.21	39.57	109.98	66.08	112.34	90.66
Locus_76095	0.18	0.26	0.19	0.2	0	0	0	0	0	0	0	0	0.16	0	2.24	2.66	1.91	3.82
ENSOANG00000010111	0.09	0.07	0	0	0	0	0	0.13	0	0	0	0.95	0.25	0.89	0.42	0.45	0	0.41
ENSOANG00000010229	12.83	15.91	33.85	19.26	17.18	2.52	1.27	0	0	0.39	0	7.26	5.65	1.82	0.76	1.15	0.74	1.26
Locus_143856	1.88	3.36	1.67	4.21	3.57	4.17	2.94	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000005384	3.23	3.33	9.49	4.1	2.32	4.46	10.77	10.43	9	2.35	2.33	66.16	50.81	26.24	15.49	11.06	12.48	45.48
ENSOANG00000012710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0
ENSOANG00000009213	19.15	24.58	30.17	8.83	6.46	6.8	4.62	17.61	44.86	2.98	5.08	7.68	4.07	8.13	294.22	180.09	521.51	880.53
ENSOANG00000019795	26.18	22.42	30.53	18.24	20.53	23.96	34.54	16.78	25.47	29.05	26.16	20.76	16.4	21.73	14.92	22.21	24.07	29.55
ENSOANG00000013547	6.73	4.86	7.73	7.3	6.14	6.99	6.18	4.45	3.54	2.87	2.96	11.43	6.43	6.06	38.65	26.17	31.98	30.89
ENSOANG00000003369	38.83	27.76	45.31	34.95	35.33	58.16	83.14	78.29	66.53	89.58	98.65	89.43	64.85	64.77	49.77	40.51	58.2	62.96
ENSOANG00000008008	2.6	9.05	18.82	0.87	1.05	0.14	0	0.49	0.19	1.61	0.51	0.7	0.56	0.6	1.56	0.93	1.35	0.89
ENSOANG00000001943	0.23	0.34	2.83	0	0.22	0	0.36	0.34	0	0	0	0.12	0	0	28.13	13.21	18.77	13.18
Locus_39804	0	0	0	0	0.13	0	0	0	0	0	0	0.07	0	0	10.64	3.02	9.73	4.81
ENSOANG00000014614	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0
ENSOANG00000014411	30.95	28.34	113.39	45	40.1	50.29	69.5	88.57	82	151.56	197.51	183.11	51.76	51.71	37.08	42.95	57.06	109.08
Locus_185941	0.52	2.82	6.68	0	0	0	0	0	0.3	0	0	0.46	0.16	0.14	0	0.35	0	1.27
ENSOANG00000015582	9.17	6.93	21.98	6.96	9.11	9.18	8.49	17.99	13.36	23.99	24.94	28.98	22.88	12.61	15.85	11.64	7.59	16.78
Locus_25418	0	0	0	0	0.2	2.01	0.48	1.37	0	0.75	0	0.1	0.14	0.39	1.94	1.05	2.6	1.36
blastnMacaque.Locus_341809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000002703	0	0	0.14	0.07	0	0	0	0	0.11	0	0	0.74	0.12	0.16	21.91	13.8	18.66	49.59
ENSOANG00000004659	2.99	3.29	6.79	3.61	2.53	25.66	21.35	2.93	0.73	0.46	0.15	36.52	29	9.2	40.07	40.75	16.65	29.69
ENSOANG00000012572	11.97	9.75	4.55	9.05	6.77	9.22	9.74	8.41	15.63	19.72	12.2	11.22	14.52	18.74	5.57	8.17	9.13	8.57
