Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
Locus_59968	8.89	6.67	4.7	8.57	15.69	16.92	0.87	0	0	0	4.14	5.06
ENSXETG00000033874	7.25	6.02	63.84	56.52	14.47	12.64	10.11	9.68	0.1	0.05	9.29	18.19
ENSXETG00000015786	14.92	15.5	8.85	8.01	4.64	6.45	6.61	7.76	3.46	2.51	2	1.46
ENSXETG00000023649	0.62	0.6	0.7	0.54	0.6	0.4	1.2	0.36	2.88	2.68	3.58	3.04
ENSXETG00000031822	0.25	0	5.53	0	1.29	0	0.32	0	0	0	0.09	1.64
ENSXETG00000030758	0	0	0	0	3.68	1.83	10.08	9.07	0	0	0	0.02
ENSXETG00000030433	0.58	0.57	0.28	0.15	5.26	6.08	0.65	0.89	0.02	0.09	0.32	0.42
ENSXETG00000007973	34.31	36.47	25.18	32.85	23.51	26.79	23.66	23.44	21.85	9.05	74.07	44.6
ENSXETG00000014940	52.54	54.23	82.39	146.48	47.35	54.61	53.98	63.47	8.62	7.57	24.58	17.94
ENSXETG00000009517	514.75	493.32	963.74	659.16	1043.51	577.57	1101.91	524.1	838.95	254.37	565.46	102.94
ENSXETG00000006442	3.7	2.61	0.16	0.27	1.43	3.02	0	0	4.48	11.77	2.54	4.46
Locus_112317	0	0	0.79	0	0.33	0.32	0	0.27	1.76	0.5	5.5	4.26
ENSXETG00000017065	271.77	252.6	742.97	460.37	428.47	342.11	1111.05	742.82	18.31	10.87	100.74	50.71
ENSXETG00000014934	6.58	7.42	0.58	0.22	6.57	3.27	1.11	0.37	0	0	39.77	67.45
ENSXETG00000023647	185.39	190.43	17.14	13.32	27.51	25.89	25.54	23.36	18.42	7.42	16.22	7.59
ENSXETG00000032694	0.03	0.03	0.18	0.06	212.33	138.84	0.57	0.42	0.03	0	0.11	0.26
ENSXETG00000023141	14.39	13.03	9.4	9.19	5.83	6.55	4.61	4.91	12.57	21.23	22.44	28.58
ENSXETG00000026976	11.12	12.58	10.33	5.91	15.67	15.71	3.05	3.17	7.48	3.94	7.84	24.74
ENSXETG00000012866	32.27	31.47	34.96	46.61	37.61	42.64	44.24	55.67	85.11	41.96	84.2	19.76
ENSXETG00000009579	0.23	0.07	0.14	0.14	0.87	1.77	1.92	0.99	0.16	2.35	0.38	1.46
ENSXETG00000004009	10.97	14.12	12.37	20.28	11.2	14.93	8.67	14.09	16.53	22.17	17.1	26.07
ENSXETG00000015831	27.76	16.08	43.05	18.97	52.68	38.45	101.31	40.9	36.03	9.73	86.29	23.45
ENSXETG00000000793	13.67	14.79	0.79	0.56	3.62	3.01	0.36	1.41	0.04	0.03	2.57	0.99
ENSXETG00000030188	0.9	0.57	0.04	0	2.64	1.78	0.22	0.01	1.12	1.18	19.44	14.79
ENSXETG00000017078	20	3.21	0	0	0	0	0	0	0	0	3.02	2.03
ENSXETG00000020657	5.01	4.38	5.46	5.13	7.32	7.19	3.58	3.79	15.96	32.69	32.65	43.95
Locus_78109	19.07	4.52	57.87	14.68	25.26	10.46	125.92	86.46	0.21	0.53	8.78	5.48
ENSXETG00000016357	16.01	13.23	12.77	9.35	16.31	18.17	25.96	47.52	62.73	32.1	15.59	9.82
ENSXETG00000010290	11.06	14.92	0.25	0.04	0.28	0.13	0	0	1.21	0.27	0.66	1.25
Locus_115840	0	0	0	0	0	0	0	0	0	0	0.49	2.27
ENSXETG00000022808	3.27	1.99	0.24	0.24	11.08	13.51	18.61	6.24	0	0	0.47	0.45
Locus_47875	3.08	1.7	0	0	0	0	0	0	0	0	0	0.15
ENSXETG00000002635	13.44	12.18	70.94	107.28	29.35	53.34	9.92	14.95	0.46	0.42	7.36	6.06
ENSXETG00000027914	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000022040	3.37	3.7	2.92	1.96	6.46	3.94	4.05	2.23	2.04	3.15	2.49	4.2
ENSXETG00000022932	22.27	21.8	17.25	21.84	13.48	14.24	13.86	12.43	31.35	26.02	48.83	28.83
ENSXETG00000008422	46.35	48.02	63.09	69.47	61.11	55.67	69.98	64.56	60.97	47.79	143.03	52.35
ENSXETG00000031598	0	0	0	0	0	0	0	0	0.2	1.57	0.28	0.37
ENSXETG00000012711	2.45	2.78	7.16	9.98	16.32	18.5	3.63	4.36	7.65	2.13	0.74	0.56
ENSXETG00000009635	4.22	4.01	3.61	3.35	3.36	2.28	1.62	2.07	4.51	4.97	5.67	8.02
ENSXETG00000018176	0.04	0.08	0	0	0.1	0.05	0	0.08	0.45	4.24	0.21	0.92
Locus_34315	0.16	0.15	0.3	0.15	0.56	0.09	0	0	0.34	0.29	0.99	0.81
ENSXETG00000025036	0	0	0	0	0	0	0	11.94	0	0	0	0
ENSXETG00000006058	14.43	8.16	112.88	102.49	85.17	107.56	114.83	162.9	19.82	20.18	22.57	35.83
ENSXETG00000004281	1.03	0.82	2.25	2.1	1.62	0.72	0.19	0.93	2.72	3.73	0.96	1.28
ENSXETG00000010447	5.27	4.71	4.97	6.18	6.09	5.5	4.33	5.46	17.81	14.43	17.8	16.64
ENSXETG00000009314	0.13	0	1.85	1.2	0.3	0.58	0.33	0	0	0	0.03	0.14
ENSXETG00000012209	11.85	9.87	8.17	5.32	7.66	8.43	7.15	5.84	15.18	14.17	7.05	4.26
ENSXETG00000011308	197.26	145.42	603.77	581.64	274.33	246.66	400.32	360.58	61.03	46.56	346.91	109.09
ENSXETG00000023722	40.72	27.74	34.99	40.88	41.03	33.82	46.68	44.69	40.38	32.39	60.19	17.34
ENSXETG00000021157	0.51	0	0	0	0	0	0.26	0	0	0	0.65	0.38
ENSXETG00000001097	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000015745	48.14	48.51	59.96	66.27	50.28	35.93	69.67	50.29	39.34	54.68	38.27	19.96
ENSXETG00000012498	0	0	0.16	0.08	0.58	0.51	0.38	0.08	0	0	0.03	0.13
ENSXETG00000003451	25.91	29.65	30.01	21.2	27.84	22.83	38.54	24.54	26.29	26.92	18.76	6.98
Locus_144983	0	0	0	0	0.25	0.12	6.7	4.94	0	0	0.24	0
ENSXETG00000022132	0.02	0.11	566.53	557.79	0.03	0.39	0.47	0.49	0	0	0.02	0.04
ENSXETG00000011268	4.61	4.48	22.8	29.56	13.13	8.93	8.62	7.31	3.99	12.97	3.07	6.27
Locus_148221	0	0	0	0	0	0	0	0	0	0	0.47	0.14
ENSXETG00000026830	2.89	2.47	15.01	6.83	22.91	17.4	21.03	10.76	39.02	30.44	9.41	8.25
ENSXETG00000014925	8.78	7.97	8.42	6.19	17.54	11.44	13.15	10.02	11.47	23.07	11.58	14.86
ENSXETG00000025029	0	0	0	0	0.49	0	0.55	0	46.81	1096.33	0	0.94
ENSXETG00000000908	0.73	0	0	0	0.33	0	0	0	0	0	0.42	0
ENSXETG00000033631	63.43	32.59	54.47	53.99	3.09	6.9	0	0.07	0	0.04	1.59	1.95
Locus_182601	0	0	0	0	209.02	268.72	16.09	24.27	0.01	0	0.15	0.03
ENSXETG00000003653	0.19	0.13	147.88	119.68	0.05	0.1	0.23	0.3	0	0.01	0.26	0.7
ENSXETG00000023730	1.43	2.23	2.35	1.28	36.01	33.37	1.7	1.02	0	0.03	0.46	0.42
ENSXETG00000025545	1.49	2.6	2.22	1.22	2.2	1.92	3.32	2.64	4.38	12.24	3.51	12.15
ENSXETG00000025660	0	0.02	0	0	4.03	3.17	126.62	219.04	0.04	0.01	1.45	1.3
ENSXETG00000032776	1.51	1.13	3.96	2.31	2.27	2.87	10.43	4.13	11.72	20.98	4.68	8.42
ENSXETG00000016299	5.27	5.54	11.79	10.6	16.45	12.85	12.27	9.99	35.05	50.07	26.81	44.47
ENSXETG00000032237	0	0	0	0	0	0	0.32	1.4	0	0	0	0.23
ENSXETG00000018453	5.63	5.74	7.7	2.98	13.8	9.14	27.77	19.04	16.12	4.87	5.08	4.72
ENSXETG00000023839	58.14	33.03	312.25	195.4	75.36	50.61	43.59	22.18	19.3	47.38	41.31	79.04
ENSXETG00000020899	0.66	0.62	1.72	2.33	1.73	2.31	2.22	2.2	0.56	1.93	1.58	3.46
ENSXETG00000006627	18.12	26.97	0.97	0.91	0.14	0.25	0.03	0.16	0	0.36	0.34	1.86
ENSXETG00000007266	27.1	31.34	22.86	16	17.7	19.98	23.17	21.45	19.74	11.24	8.55	9.8
ENSXETG00000025909	10.19	10.55	12.99	16.92	12.26	13.78	19.45	24.56	13.89	23.02	19.47	14.24
Locus_135688	1.71	2.68	0.79	2.34	1.46	0.95	5.41	0.8	0	0	0.15	0.27
ENSXETG00000012450	1.08	1.32	2.19	4.76	4.15	4.99	2.88	4.88	1.26	3.82	3.04	13.76
ENSXETG00000005344	35.57	45.35	0.03	0.1	0.02	0.05	0.06	0	0	0	0.02	0.03
ENSXETG00000033897	6.56	6.79	0.1	0.1	0.03	0.06	0.21	0.15	0.18	0.14	0.67	0.7
ENSXETG00000031682	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000032125	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSXETG00000016293	0.04	0	0	0	0	0	0	0.07	0.06	0.15	2.77	1.6
ENSXETG00000002514	1.29	0.98	12.14	12.6	0.8	1.22	0.19	0.02	1.98	1.31	3.2	3.07
ENSXETG00000011956	0	0	0.81	0.56	0.05	0	11.56	9.59	0	0	0.03	0
ENSXETG00000024699	32.15	34.94	128.45	92.71	1.07	2.72	1.78	1.55	0	0	0.35	0.19
ENSXETG00000005758	0.52	0.46	0.9	0.44	1.7	1.63	2.93	1.94	0	0.03	0.59	0.76
ENSXETG00000031920	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000025867	0.13	0	0	0	0.22	0.93	39.5	54.1	0	0	0.14	0.24
ENSXETG00000031892	0	0	0	0	0	0	0	0	0	0	0.04	0
ENSXETG00000020947	2.11	1.29	2.16	1.1	6.98	5.84	2.98	2.51	4.36	17.2	6.26	11.32
ENSXETG00000030502	0.09	0.14	0.06	0.29	0.14	0.21	0.32	0.88	0	0	0.04	0.02
ENSXETG00000033247	0.02	0	0	0	0.02	0	0	0	0.01	0.1	0.01	0.25
Locus_105600	0.53	0.35	0	0.24	0	0	0	0	0	0.07	2.54	0.66
ENSXETG00000022670	52.01	60.81	1.06	0.4	1.32	0.96	15.18	4.31	0.07	0.04	0.31	0.76
ENSXETG00000010656	483	366.47	2419.68	2386.4	1526.63	1712.82	1832.52	2196.29	84.32	318.81	511.58	1384.56
ENSXETG00000015117	1.21	0.44	3.9	2.01	4.09	2.98	24.86	37.79	0.06	0.04	4.45	1.51
ENSXETG00000006633	18.66	13.09	46.86	49.88	43.75	50.69	72.5	72.82	65.53	108.47	32.41	29.03
ENSXETG00000020355	510.61	434.84	3071.79	3246.12	2111.83	2104.68	2565.85	3037.59	96.78	261.1	613.06	873.88
ENSXETG00000006226	0.06	0	0	0	0.83	0	0.36	0.16	83.72	170.69	0.56	1.05
ENSXETG00000027058	15.53	14.68	20.77	17.6	12.01	8.49	10.09	6.28	8.32	15.65	6.09	7.58
ENSXETG00000027674	0	0	0	0	0	0	0	0	0.02	0	0	0
ENSXETG00000003972	3.86	4.02	26.66	48.8	8.39	9.79	4.57	5.94	5.08	12.23	3.7	5.89
ENSXETG00000024567	4.44	3.73	6.51	4.31	5.71	8.43	8.62	4.67	21.3	21.01	9.37	12.3
ENSXETG00000017729	385.72	393.46	0.78	0.48	0.7	5	0	3.45	0.02	0.01	1.16	0.29
ENSXETG00000030041	13.82	11.14	12.14	8.73	35.63	20.89	30.67	16.79	9.09	20.79	7.7	8.96
ENSXETG00000007450	17.7	31.66	0	0	0	0	0	0	0	0	0.41	0.2
Locus_142116	0	0	0	0	0	2.08	0.59	0	0	0.7	0	0.29
ENSXETG00000023700	9.78	11.26	9.47	10.27	9.59	9.65	5.21	6.17	7.25	6.59	13.84	18.86
ENSXETG00000021532	0.26	0.02	0.88	0.05	11.66	2.33	0.07	0.05	0.14	0.08	0.23	0.39
ENSXETG00000033089	6.58	7.16	14.13	20.79	8.15	13.17	11.32	19.44	9.71	15.92	4.98	5.25
Locus_85636	0	0	2.8	3.2	0	0	0	0	0.03	0.37	0.4	0.25
ENSXETG00000010561	1.44	2.89	0.52	0.47	1.23	0.82	0.03	0.02	2.22	2.19	1.2	1.08
Locus_136711	1.93	0.76	0	0	0.55	0.81	0	0	0	0.06	0.95	1.43
ENSXETG00000020021	42.82	41.05	33.22	25.2	10.61	12.74	3.14	3.2	26.49	9.51	48.8	27.5
ENSXETG00000005684	2.2	2.42	7.97	7.76	7.13	4.22	10.45	7.31	12.4	30.37	3.63	2.87
ENSXETG00000010098	318.27	232.71	1232.42	1050.34	1256.36	1060.37	1374.22	1055.86	317.17	398.54	428.47	299.12
ENSXETG00000003203	6.57	5.83	56.44	118.81	35.12	55.01	37.15	72.32	8.03	34.27	31.92	86.49
ENSXETG00000010090	0	0	0	0	0.06	0.19	1.64	1.77	0	0	1.73	0.82
ENSXETG00000008844	60.19	42.51	42.16	51.89	52.23	60.21	61.45	67.71	20.8	9.21	35.81	5.83
ENSXETG00000031016	28.89	30.34	42.85	49.78	214.59	111.48	78.58	50.72	55.76	79.2	22.55	19.71
Locus_121443	6.5	4.73	0	0	0.22	0.03	0	0	0.03	0	1.83	2.17
ENSXETG00000010187	2.08	2.87	3.2	1.76	23.92	18.95	13.32	17.76	0.3	0.77	7.31	22.76
Locus_4547	0	0	0	0	0	0	0	0	0	0.03	4	6.01
ENSXETG00000031996	8.38	8.97	5.29	5.47	9.68	8.31	17.06	17.64	0.91	4.5	5.96	10.54
ENSXETG00000008248	0	0	0	0	0	0	0	0	0	0	0.07	0.24
Locus_165763	0	0	0	0	0	0	0	0	0	0	2.53	0.91
ENSXETG00000007493	7.25	6.75	0.15	0.13	0.46	0.42	0.18	0.18	2.03	1.23	1.93	1.91
ENSXETG00000005310	7.32	9.48	3.74	8.12	0.22	0.08	0.05	0	0.02	0.01	0.17	0.22
Locus_187479	1.65	0.34	20.27	7.67	19.56	23.2	21.14	14.75	0.46	2	40.83	37.66
Locus_166575	53.14	4.04	1.96	0.38	2.67	6.13	2.07	0.04	0.13	0.11	308.34	309.6
ENSXETG00000032450	0	0	0.11	0	0	0.06	0	0	0	0	0	0
ENSXETG00000030029	0.89	0.68	0.21	0.11	2.81	1.37	0.34	0.23	0.03	0.01	14.48	17.95
ENSXETG00000015598	17.89	18.31	12.5	11.84	11.91	10.32	14.28	10.38	5.97	8.43	13.77	21.17
ENSXETG00000030581	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000023288	0.47	0.42	2.82	2.98	4.26	4.42	3.21	2.37	17.34	48.76	3.12	6.45
ENSXETG00000031341	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000005949	2.87	1.35	5.29	10.24	126.57	77.42	259.76	256.31	1.4	0.82	3.96	5.72
ENSXETG00000020835	2.17	1.83	16.22	14.22	6.01	6.44	2.19	2.83	10.46	4.14	4.52	6
ENSXETG00000004548	31.87	25.5	61.84	61.06	59.22	51.77	56.44	57.28	29.69	17.84	40.54	20.81
ENSXETG00000018204	14.69	17.3	13.73	12.19	7.62	7.79	8.66	7.86	7.14	24.2	7.32	17.35
CUFF.86423	1.6	3.07	0	0	0	0.25	0	0	0	0	0.65	0.28
ENSXETG00000011723	3.19	2.69	3.74	2.41	2.72	2.12	2.08	2.32	20.15	39.8	7.56	11.35
ENSXETG00000006924	0	0	0.66	0	20.67	17.35	75.42	132.67	0	0	0.07	0.32
ENSXETG00000020362	79.72	88.17	36.14	34.56	19.06	19.26	22.8	17.46	0.86	0.95	23.99	24.84
ENSXETG00000026430	0.02	0.04	317.83	213.19	0.05	0.17	0.23	0.43	0	0	0.02	0.1
ENSXETG00000001467	8.16	10.31	7.44	9.81	5.77	11.65	8.88	12.26	0.13	0.11	4.99	7.41
ENSXETG00000012265	0.56	0.5	0.41	1.03	1.93	2.13	1.43	0.84	0.06	0.79	0.08	0.49
ENSXETG00000001776	4.27	3.94	1.77	2.21	7.76	11.02	54.25	59.11	4.74	6.75	23.06	40.1
Locus_138849	0.23	0.41	0	0	0.79	0	0	0	0	0	0	0.29
ENSXETG00000026353	0	0	0	0	0	0	0	0	0	0	0	0.05
ENSXETG00000000302	2.05	1.62	5.25	4.6	4.59	2.81	5.55	3.89	1.17	1.02	5.28	5.73
ENSXETG00000000689	10.18	8.34	83.8	46.18	8.46	10.53	1.02	1.15	0.48	0.35	1.41	14.94
ENSXETG00000017404	0.09	0	2.49	0.58	0.14	0.03	0.12	0	0.01	0	0.55	0.3
ENSXETG00000005740	11.07	12.18	14.85	14.74	12.29	17.75	15.14	18.6	12.53	23.49	13.22	13.05
ENSXETG00000022815	2.88	3.83	10.04	8.8	1.13	1.16	1.5	1.94	6.45	9.33	2.11	5.61
ENSXETG00000022831	0.04	0	0	0	0.25	0	0	0	33.75	60.91	11.1	14.42
ENSXETG00000000101	0.49	0.61	2.33	2.13	7.67	7.59	8.88	10.91	0	0.44	0.83	0.97
ENSXETG00000013841	20.46	21.36	17.68	21.84	16.69	17.23	21.53	21.79	60.05	44.99	50.75	38.2
Locus_10625	0	0	0	0	0	0	0	0	3.18	15.66	0.2	0.82
Locus_161069	0	0.74	3.4	0	2.82	0.92	5.21	5.76	0	0.31	1.91	1.02
ENSXETG00000015044	8.42	14.38	5.52	7.99	8.74	6.32	2.15	1.95	0.04	0.02	2.05	1.58
ENSXETG00000030119	0.75	0.12	0	0	0	0	0	0	0	0	0.51	6.99
ENSXETG00000006917	0.21	0.34	5.38	7.4	0.38	11.55	0.53	0.7	2.19	1.65	9.16	11.38
ENSXETG00000016383	0.37	0.07	0	0	1.22	1.43	2.11	1.45	0.08	0.16	0.29	0.35
ENSXETG00000026888	0	0	0.1	0	0.12	0	0.13	0.1	0.05	0.34	0.04	0.07
ENSXETG00000016896	27.04	25.79	33.34	37.65	19.24	22.12	32.34	24.02	16.42	8.38	25.34	13.77
ENSXETG00000003278	13.31	11.39	2.21	5.56	4.01	5.97	0.11	0.32	0.07	0.04	1.1	0.35
ENSXETG00000024874	19.96	15.45	11.19	8.93	23.45	27.38	15.33	18.25	33.82	34.55	7.59	5.19
ENSXETG00000007324	17.46	25.99	0.31	0.23	4.07	6.13	8.23	8.52	7.43	6.32	5.67	3.64
Locus_53592	0.15	0.13	0.55	1.09	0.85	1.33	0.38	3.34	0	0	0.32	0.19
ENSXETG00000023695	8.11	8.94	11.93	14.75	17.46	15.6	20.41	17.42	30.73	20.13	82.89	78.17
ENSXETG00000032416	0	0	0	0	0.14	0	0	0	0	0	0.09	0.07
ENSXETG00000030102	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000027463	0	0.05	0	0	0	0	0.14	0	0	0	0	0
ENSXETG00000017488	78.21	51.81	272.26	223.47	227.4	206.09	274.19	215.12	55.77	141.52	62.04	77.17
ENSXETG00000011009	0	0	0	0	0	0	0	0	0	0	0	0.03
ENSXETG00000016289	9.94	4.03	0	0.19	1.44	1.98	0	0	0.05	0	0.3	0.52
ENSXETG00000023817	2.32	0.53	1.94	0.89	1.48	1.3	4.71	5.56	1.04	2.83	0.91	0.91
ENSXETG00000011683	1.49	0.05	0.59	0	0.55	1.66	4.44	2.28	0	0.05	17.49	20.78
ENSXETG00000031031	0.1	0.16	0.57	0.28	0.74	0.17	0.52	0.19	4.2	1.59	0.31	1.59
ENSXETG00000005844	0	0	0	0	2.64	3.04	0.9	3.11	0.03	0	0.98	1.85
ENSXETG00000020613	1.39	1.42	4.2	2.53	2.72	1.99	0.92	0.86	4.39	4.19	3.14	2.96
ENSXETG00000033071	1.69	1.15	0.25	0.37	0.15	0.38	0	0	0.03	0.14	0.92	7.78
ENSXETG00000012621	0.7	0.94	0	0	0	0.05	0	0	0.05	0.02	0.09	0.9
ENSXETG00000007195	0.39	0.2	0.61	1.28	0.19	0.31	1.67	2.99	0.06	0.01	2.21	1.57
ENSXETG00000012037	29.08	27.59	20.28	27.67	29.39	33.44	21.07	20.87	10.2	15.37	16.88	14.78
ENSXETG00000032844	0	0	0	0	0	0	0.36	0.53	0	0	0	0
ENSXETG00000004463	0.86	0.61	1.08	0.48	0.77	1.13	0.21	0.15	3.23	2.61	0.71	0.71
ENSXETG00000021591	14.69	13.03	12.59	17.83	3.31	5.97	0.71	1.63	0.16	0.06	3.17	2.45
ENSXETG00000006838	0.28	0.41	0.63	0.31	1.63	1.97	6.49	2.76	2.55	3.41	3.78	3.54
ENSXETG00000018302	5.63	5.68	6.47	4.04	7.2	5.97	10.54	8.88	24.63	7.23	11.05	8.08
ENSXETG00000014950	33.71	35.06	0.46	0.2	0.08	0.06	0.04	0.01	0.04	0.04	0.26	0.24
Locus_42317	0	0	0	0	0	0	0	0	0	0	0.42	0.73
ENSXETG00000024989	0.03	0.03	0.51	0.82	0.36	0.74	2.9	5.06	0	0.02	0.07	0.09
Locus_76377	0	0	0	0	0	0	0	0	0	0	9.17	6.34
Locus_170352	2.25	1.37	0.51	0.19	2.69	2.47	0	0.13	1.8	1.97	13.59	9.66
Locus_71460	0.56	1.99	0.34	0	0	0	0	0.35	0	0	0.66	2.88
Locus_166921	0	0	0	0	0	0	0	0	0	0	1.17	0.37
Locus_100457	0.72	0.65	0	0	0	0	0	0	0	0	0	0
ENSXETG00000023546	4.32	4.8	20	18.78	14.94	5.53	12.92	5.48	13.87	16.76	14.91	12.79
ENSXETG00000005505	54.42	53.44	13.78	14.81	15.93	16.16	54.53	20.03	0.67	4.81	16.83	7.65
ENSXETG00000034182	0	0	0	0	0	0	0	0	0.18	0.2	1.17	2.84
ENSXETG00000006460	113.98	199.03	5.72	2.33	0.24	1	0	0	0	0.01	2.02	2.63
ENSXETG00000018009	28.79	27.01	66.25	47.56	20.49	22.72	10.27	12.15	0.35	0.42	12.21	11.6
ENSXETG00000024399	0.8	0.62	0.57	0.24	0.44	0.2	2.03	0.43	0	0	0.61	1.29
ENSXETG00000030206	0	0	0	0	0.11	0	0	0	0	0	0	0
ENSXETG00000026934	11.31	7.54	0	0	1	0	0.45	3.61	0.09	0.18	0.38	0
Locus_148348	0	0	0.13	0.25	1.11	2.24	0	0	0	0	0.74	1.89
ENSXETG00000007988	2.92	6.02	31.76	38.72	6.37	6.29	8.96	10.54	5.43	33.75	13.25	77.1
ENSXETG00000016934	3.05	3.81	4.59	5.66	4.5	4.36	5.14	6.01	7.49	9.23	8.73	13.95
CUFF.118222	2.06	1.2	4.7	5.33	1.94	1.9	2.16	2.5	0	0	4.95	1.28
ENSXETG00000004981	0.18	0.14	0.74	0.16	0.36	0.25	3.11	1.08	0.74	0.94	0.19	0.72
ENSXETG00000009863	0.24	0.09	0.09	0.07	0.11	0.21	0.19	0	0	0.01	0.29	0.36
ENSXETG00000001806	275.21	314.37	346.96	481.02	247.52	273.96	337.66	303.16	127.85	99.99	217.28	105.42
ENSXETG00000027962	0	0	0	0	0	0	0	0	0.14	0.13	0	0.04
ENSXETG00000032513	1.29	0.51	2.25	2.45	0.71	0.8	0.06	0.63	0	0	0.15	0.52
ENSXETG00000013890	17.19	16.67	15.72	20.7	16.1	15.4	20.94	18.92	37.5	19.44	29.35	10.48
ENSXETG00000003029	80.28	55.39	92.3	99	94.69	101.89	110.87	95.76	173.76	19.54	139.53	31.29
Locus_15214	0.34	0.1	0.1	0	0	0.06	0	0	0	0.03	126.2	114.57
ENSXETG00000023304	7.7	8.27	18.88	18.48	13.39	13.42	11.32	9.78	6.2	6.21	8.82	7.38
ENSXETG00000003486	17.9	18.66	13.65	11.23	6.81	6.1	5.14	3.79	7.81	15.31	3.78	5.03
Locus_92659	0.83	0.85	0.21	0.14	0.39	0.42	0.1	0.78	3.03	15.12	0.87	3.45
ENSXETG00000025771	7.12	6.83	10.68	9.9	11.46	10.71	11.39	8.93	11.93	10.94	8.3	8.96
ENSXETG00000017379	23.44	25.41	21.69	21.96	14.56	21.11	16.08	18.45	53.87	49.57	17.01	25.14
ENSXETG00000009046	0.49	0.44	0.58	0.16	0.79	0.96	1.31	1.18	0.01	0.44	4.12	5.23
ENSXETG00000030783	2.28	4.19	11.27	9.43	1.1	1.07	1.52	6.28	0.37	0.3	0.17	0.97
ENSXETG00000014846	0.24	0.13	2.01	0.58	1.94	2.32	5.9	4.17	0.05	0.01	0.1	0.09
ENSXETG00000027217	305.26	213.76	248.48	263.37	212.78	138.15	256.41	169.77	47.02	43.26	300.83	109.39
ENSXETG00000026460	0.2	0.2	0.03	0	0	0.06	0.05	0.42	0.27	0.48	3.51	9.24
ENSXETG00000032151	2.23	1.58	2.85	1.44	2.8	4.06	1.24	0.36	0.52	0.52	1.94	2.66
Locus_72561	0	0	0	0	0	0	0	0	0	0	48.01	30.19
ENSXETG00000003062	9.22	9.19	13.32	24.48	12.49	12.35	10.67	11.39	5.04	6.42	52.86	59.97
ENSXETG00000020033	0.35	0.04	0.16	0.08	169.67	38.6	1782.65	2119.95	0.03	0.04	0.69	0.45
ENSXETG00000030369	27.75	24.46	35.85	25.1	25.93	20.65	32.9	21.03	114.88	39.22	22.53	10.17
ENSXETG00000033186	0	0	0	0	0.21	0	0	0	0	0	0.62	0.35
CUFF.39857	0.19	0.17	0.36	0	0.67	0	3.46	0	0	0.1	0	0
ENSXETG00000019391	12.31	13.42	16.83	24.59	14.08	15.62	14.23	17.31	34.57	60.85	100.3	81.1
CUFF.92156	0.21	0	0	3.75	0	0	0	0	0	0	0.15	0
Locus_131432	0	0	0	0	0	0.33	0	0.84	0	0	0.21	0
Locus_117693	10.05	9.14	0	0	0	0	0	0	0	0	0	0
CUFF.141707	0.27	0.25	0.76	1	1.1	1.99	1.39	2.31	0	0	0.39	0
ENSXETG00000025842	18.21	9.39	22.77	20.62	25.84	23.77	21.1	28.91	1.34	1.19	9.68	10.22
ENSXETG00000004305	20.16	20.41	32.33	26.89	37.58	23.14	39.57	23.9	69.21	15.9	55.09	11.57
ENSXETG00000014055	15.43	17.71	3.26	5.46	19.16	20.81	2.91	2.68	15.34	4.25	4.4	4.05
ENSXETG00000014441	0.51	0.12	3.31	1.43	6.68	27.57	4.32	6.54	58.96	32.38	9.31	4.15
ENSXETG00000019440	16.02	15.55	27.13	19.55	25.37	18.17	28.69	19.65	29.63	32.01	13.77	4.38
ENSXETG00000008413	18.97	22.67	21.8	30.64	25.22	23.51	56.62	40.79	8.59	7.75	13.28	10.42
ENSXETG00000022374	11.11	5.64	7.3	7.16	10.77	9.4	6.81	9.8	0.05	0.11	5.68	9.38
ENSXETG00000007442	0.48	0.46	2.86	1.62	2.2	3.83	6.88	11.24	0.05	0.11	1.4	2.08
ENSXETG00000024008	24.38	28.41	16.59	14.55	18.09	19.87	25.25	27.73	48.25	30.43	37.5	37.69
ENSXETG00000003498	51.3	45.92	48.54	56.12	48.51	32.55	58.65	52.66	1396.69	628.45	105.68	27.49
ENSXETG00000024796	129.56	124.21	111.33	164.23	114.36	104.58	126.37	150.55	81.53	87.93	140.41	112.14
Locus_139136	0.15	0	0	0	0	0	0	0	0	0	0.62	1.22
ENSXETG00000011609	4.98	3.92	7.1	5.17	9.28	6.54	19.78	14.58	4.89	4.23	8.3	8.66
ENSXETG00000020230	4.47	4.69	0	0.05	0.23	0.55	0	0	0	0.04	0.06	0.29
Locus_103095	0	0	0	0	0	0	0	0	0.18	0.8	0.25	1
ENSXETG00000001053	2.63	1.16	2.01	1.18	3.01	2.77	2.02	1.67	12.54	36.24	34.14	104.76
ENSXETG00000010042	3.46	1.91	5.99	5.38	5.12	7.09	9.91	8.47	3.26	5.38	4.32	4.05
ENSXETG00000030761	44.65	45.41	21.68	17.28	23.55	21.95	14.08	15.43	11.02	23.8	15.27	30.57
