	Relative_Expression_Difference_Hum_Chimp(RPKM)	Relative_Expression_Difference_Hum_Rhesus_Monkey(RPKM)	Relative_Expression_Difference_Chimp_Rhesus_Monkey(RPKM)
RRAGD	-0.38764349170571333	0.20437241680898388	0.5920159085146972
HSF2	0.14888402410030055	0.07770469356573095	-0.0711793305345696
PHF20	0.04603317136541141	0.05486411223246046	0.008830940867049053
HSD17B6	0.783775366025983	-0.6896516383815325	-1.4734270044075155
NR1H3	0.6990540200463158	1.487562399910586	0.7885083798642702
TYMP	0.9355529773076521	1.6625988851721605	0.7270459078645084
NCAPH2	-0.37258185730066706	-0.5478054642373406	-0.1752236069366735
TOMM34	-0.3205553333842789	-0.3119472252318224	0.008608108152456495
SEC63	-0.28863132761962906	-0.12330920476352891	0.16532212285610015
KPNA6	-0.528410543572747	-0.5984494469727247	-0.07003890339997776
VIM	0.16370982631428277	-0.934338985499878	-1.0980488118141607
RTEL1-TNFRSF6B	-0.6629272429312565	0.4048951135345201	1.0678223564657765
FAS	-1.4812727832747945	0.12657008952403787	1.6078428727988323
RNASET2	-0.050525402017229104	-0.04308799846767919	0.007437403549549915
CD44	-1.1996704002120897	-0.684590332616853	0.5150800675952367
AGPAT4	0.03200524178668618	-0.5813533641312595	-0.6133586059179457
SLAMF7	1.96134512849993	0.9226902569998603	-1.0386548715000696
MIPEP	-0.05984154105011075	-1.2157426748654372	-1.1559011338153264
PRKCH	-0.4607702098849542	0.10088841409161964	0.5616586239765738
INSRR	-0.33883416903487573	1.2475921088438573	1.586426277878733
IFNGR1	-0.7289107788410527	-0.3023081078505868	0.4266026709904659
B4GALT7	-0.22592826044306058	-0.42636338970032694	-0.20043512925726636
SH2D2A	-0.1402113659857298	0.8804706616289806	1.0206820276147104
VRK2	-1.069683283651408	-0.15844499523717004	0.9112382884142379
TNFRSF1B	-0.6670880801505629	-0.4273365215024102	0.23975155864815267
VEZT	-0.1582011022122165	0.4220052909391637	0.5802063931513802
POU2F2	-0.12002721597685695	-0.10158791585251348	0.018439300124343472
BRD9	-0.1609019640019992	-0.5861955674842155	-0.42529360348221634
SNX1	-0.559982729278515	-0.5314433236347523	0.028539405643762672
TBPL1	0.01881938329813515	0.9931725741005897	0.9743531908024545
ARNTL2	-0.31622826103872936	-0.0335296578870814	0.28269860315164796
BCLAF1	-0.47140692974669207	-0.13175516043900548	0.3396517693076866
SLC39A9	-0.40299694149330156	-0.45791900490774207	-0.0549220634144405
ANK1	-0.08542286600794302	-0.5516898986495152	-0.4662670326415722
IBSP	3.0	3.0	0.0
TFB1M	0.010104184713940922	-0.6423750353902651	-0.652479220104206
RABEP1	-0.32459070338899854	-0.3501164223418727	-0.025525718952874143
HMGB3	-0.6772121261603624	0.5097001618499468	1.1869122880103093
NUP160	-0.444026103220033	0.03903073348951702	0.48305683670955
MUSK	0.014489274748499259	-2.2120807348638047	-2.226570009612304
IKZF2	-0.692481463271531	-0.022292257553305328	0.6701892057182257
GRN	-0.04293167765820327	-0.4028773757404488	-0.3599456980822455
FAM13B	-0.3975300649702358	-0.016570482289041122	0.3809595826811947
ARHGAP31	-0.554013069096382	-0.11068747352249275	0.4433255955738893
SARS	-0.05179656688173295	-0.3355551409649329	-0.28375857408319993
RANBP3	0.000723550624348035	-0.0719083599325614	-0.07263191055690943
ARID4A	-0.23033586891149793	-0.25448091231458314	-0.02414504340308521
TSSC1	-0.3231660337259965	-0.28885656372475066	0.034309470001245845
PNPLA6	-0.4050559481227495	-0.17067429894809572	0.23438164917465376
IFT88	-0.6469331321039105	-0.4887622918565868	0.15817084024732364
ALG1	0.048184219060217415	0.046713840109557814	-0.001470378950659601
ZCCHC8	0.04017013464179964	0.04497380594000622	0.00480367129820658
ABCF2	0.2079066236069641	0.12479837025552187	-0.08310825335144223
CHPF2	-0.0443167985668691	-0.33025558129119703	-0.28593878272432793
LRRC7	-0.12201955230607853	0.5164880441399412	0.6385075964460197
FUT8	-0.31707377044737206	0.01751047617057122	0.3345842466179433
UBA6	0.16971125601351678	0.4401047749432012	0.27039351892968444
GAB2	-0.5871408336920315	-0.0716943765333018	0.5154464571587297
ATP6V0A1	0.031599179244986786	-0.08443535275141767	-0.11603453199640446
PIAS1	-0.4421941206912845	-0.04271634668037971	0.3994777740109048
SLC4A7	-0.7656348627497112	0.1754043033091609	0.9410391660588721
APBA2	0.24589917537844985	-0.12200320993623737	-0.3679023853146872
MAP2K3	0.12503035418519304	-0.3616975400130964	-0.48672789419828943
EFCAB1	-1.9329013023082369	0.3603606277869665	2.2932619300952033
TMSB10	0.05606399179497845	-0.37742859766386994	-0.4334925894588484
ASTE1	0.12214784283249824	0.4524457396113819	0.33029789677888366
RNF19A	-0.39213138692676874	-0.2062622872597618	0.18586909966700693
PEX3	-0.1961076970704091	-0.5698696575798226	-0.37376196050941346
GABARAPL2	-0.08743656463374916	-0.04003388386652085	0.04740268076722831
MYOC	-0.5929699646801488	-2.392247034496524	-1.7992770698163754
SH3YL1	0.3363072480740976	1.539839722580828	1.2035324745067304
FAM136A	0.5018193963497848	1.2338257155826786	0.7320063192328938
VCL	0.22101875424419604	-0.01513770519981672	-0.23615645944401276
DEPDC1B	0.36863928737617724	1.5460191375404608	1.1773798501642836
DAPK2	-0.9861122972857714	-0.21553885534131767	0.7705734419444538
NSMAF	0.25846642426089916	-0.31855697458021437	-0.5770233988411135
ADSS	0.36959443003718684	0.6490100059086789	0.279415575871492
STAP1	-3.0	0.0	3.0
TIMP2	-0.2919732676987351	-0.11456424388246444	0.17740902381627066
RFC1	-0.20760962527915106	-0.4645568079231206	-0.25694718264396954
TBC1D23	-0.26078708169527354	-0.28687017497663136	-0.026083093281357828
CUL3	-0.23182088731394046	-0.21825485559696278	0.013566031716977678
MYOM2	-0.7381403964111819	-1.3702676121278365	-0.6321272157166546
OTC	3.0	3.0	0.0
CYP46A1	-0.4913299320228468	-0.506944434015788	-0.015614501992941232
ZZZ3	-0.42676279221342595	-0.44804616445946543	-0.02128337224603949
SLC18A1	0.0	-3.0	-3.0
USP2	0.09845674300276475	0.021644362228388614	-0.07681238077437613
CASR	0.0	-3.0	-3.0
TUBG2	0.4438832136414822	0.5645689941612149	0.12068578051973267
RPL26L1	-0.29210416403601647	-1.2110749565335637	-0.9189707924975472
FLT4	-0.5563986756237334	0.0508896121150928	0.6072882877388261
NSUN2	-0.2652033018935879	-0.049187348092108785	0.2160159538014791
FBXO42	0.5003268708886818	0.5007532339425235	0.00042636305384169404
MFAP3	-0.678889511612939	-0.447902612337824	0.23098689927511495
MRI1	0.5101918542402533	0.44198338744549315	-0.06820846679476011
METTL1	0.17973202568170077	-0.17501331144585497	-0.35474533712755574
AGA	-0.7782534150448909	-0.4695289150424734	0.30872450000241747
PI4K2B	0.07434732127744592	0.4853068262827016	0.4109595050052557
BOD1L1	-0.27183133636107193	-0.08920316046678878	0.18262817589428315
MAT2B	-0.0852715647834612	0.05964645339511676	0.14491801817857797
TLL1	0.12053206059660826	0.11346816229815282	-0.00706389829845544
EDC4	0.1134787850750486	-0.034580924251352174	-0.14805970932640078
TRIO	-0.4215464113682402	-0.10877376379867132	0.3127726475695689
VCAN	0.0964693258183067	-0.19507762099698944	-0.29154694681529614
CLEC16A	-0.4525428867385868	-0.07045479974157876	0.382088086997008
MSR1	0.8638475390651849	1.0210805646045553	0.15723302553937046
CDH1	0.5833960005105538	-0.8234579614428875	-1.4068539619534413
SKIV2L2	-0.0954490647032572	-0.06289801174946119	0.03255105295379601
DNAH5	1.0652002885526828	0.8157759670044369	-0.2494243215482459
ZFYVE16	-0.08989156843997304	-0.06100549240314024	0.028886076036832797
FAM65A	-0.6257141727199905	-0.06943744880067027	0.5562767239193203
C6	-0.9233309572146182	0.09593378802241481	1.0192647452370331
RAI14	-0.00167747174134103	1.1187530587833643	1.1204305305247053
SOX30	0.45596515415419114	1.7279825770770956	1.2720174229229044
PNKP	-0.29611469253096223	-0.27713564864540274	0.018979043885559488
BEST2	-1.477370163270264	0.7613149183648678	2.238685081635132
PHLPP2	-0.15745697885138454	0.07529950945749375	0.2327564883088783
SPDL1	-0.10913139619319989	-1.1701030039060698	-1.0609716077128701
STAU2	-0.10663113134130764	-0.2878460230253552	-0.18121489168404759
PQLC2	-0.735264841749103	0.4956956240004255	1.2309604657495286
CTNS	-0.45132393439765495	-0.6636957187972916	-0.21237178439963666
RTN4R	-0.059296404800826985	-0.7407766247999419	-0.6814802199991149
PHF23	-0.040110170025874026	-0.11249599196572035	-0.07238582193984633
CDH10	0.9300745658880395	1.282845128133542	0.3527705622455026
INPP4A	-0.30803272839544593	-0.7270411940155104	-0.41900846562006444
RAB27B	-0.3718665766279181	-2.6281334233720823	-2.2562668467441642
PSMA4	0.14417480845733388	-4.340910288869182e-05	-0.14421821756022257
MYO16	-0.6116868421234838	-0.7837980077156015	-0.1721111655921177
LSG1	-0.048200282826303065	-0.31319977086088147	-0.2649994880345784
PARP3	-0.2385915785632471	0.30188539628799915	0.5404769748512462
TNC	-0.27993631659748697	-0.4501006425200432	-0.17016432592255626
THAP3	-0.07225467769503369	-0.5996576122531655	-0.5274029345581318
FAM65C	-0.1096515310150592	0.5071234950236225	0.6167750260386817
TDP1	-0.27591597050060224	-0.24680372594971334	0.0291122445508889
AIFM2	-1.3059658363865774	0.35586470616484017	1.6618305425514175
SPATA7	0.30656639314385137	0.5613870177959708	0.2548206246521194
MED17	-0.23979177314577527	-0.042825282399586384	0.19696649074618888
RETSAT	-0.003910260040144831	-0.5409430460879526	-0.5370327860478078
CAPG	-1.1835910808160195	0.2529608466486775	1.436551927464697
AP2S1	0.11819483583438894	-0.11393387621930673	-0.23212871205369567
USH2A	-1.496459213044783	-0.24899153296110033	1.2474676800836826
ZPBP	0.5937584600054142	-1.8124830799891714	-2.4062415399945856
TG	-1.4519996929690173	-1.2241694138375314	0.2278302791314859
ADAM28	-1.2260729306742033	0.16018480006280478	1.3862577307370079
BARX2	-1.0348507465068075	0.27091028834294156	1.305761034849749
DCUN1D1	-0.5769719624884612	-0.6787701104893015	-0.1017981480008403
JADE2	-0.3754244270139777	-0.6029491971546592	-0.2275247701406815
ZIC2	-0.0191470542192691	0.19653357270042937	0.21568062691969847
LCP2	-0.6591182502118539	-0.34872189717717805	0.31039635303467583
TRIT1	0.052463092950232104	0.7141682388442181	0.661705145893986
CUL7	0.21920335462500184	-0.1219967720971804	-0.34120012672218225
CTNNA1	-0.24160796434250909	0.013464031720563985	0.25507199606307307
PHKA2	-0.25967680566564644	-0.24565542011797725	0.014021385547669185
CNTLN	-0.07132794055431146	0.3589942762586501	0.43032221681296157
EPHA3	-0.2752365723578406	-0.24387755066461747	0.03135902169322313
HSPA5	-0.11599684970724988	-0.4383517158970004	-0.3223548661897505
DSG2	-0.4976344592787711	-1.724652232606713	-1.2270177733279422
GEMIN8	-0.4783368477233195	-0.07024932859066813	0.4080875191326514
OFD1	0.030672025760620114	0.48700237672386004	0.45633035096323993
GPM6B	-0.6325833018250702	-0.4161719644597581	0.21641133736531204
PREX2	-0.6800129948272837	-0.5530671216271774	0.1269458732001063
WDR37	-0.47967041610371197	-0.3177228896001272	0.1619475265035848
YTHDC2	-0.4575785677526567	0.2376312600520244	0.6952098278046811
CTPS2	-0.6010838703400257	-0.06141660687989392	0.5396672634601318
ATP6V1H	-0.11130562549130374	-0.2652651002716201	-0.15395947478031635
POLR2B	-0.10900788323338018	0.06161929139162026	0.17062717462500043
FAM214A	-0.4174376298065323	0.259168247070627	0.6766058768771593
ARAP2	-1.0270158508805294	-0.39185343789708904	0.6351624129834403
TPR	-0.23302914558728527	-0.052033949708367944	0.18099519587891733
CP	-2.004702564128085	-0.0748672181852914	1.9298353459427937
KIAA0556	0.007603942906195593	0.018609071146760026	0.011005128240564432
DTNBP1	0.13093867089275435	-0.9742173411935308	-1.1051560120862851
XK	-0.1251097860771393	-0.6956953769737065	-0.5705855908965672
ANO2	1.5058851316072688	1.4934085080599342	-0.01247662354733442
C12orf4	-0.4793350695091039	-0.19678282788178358	0.2825522416273203
SCML1	-0.39339116674250063	0.3139151372425054	0.707306303985006
ARHGAP6	-0.1257412842377085	-2.381948698016251	-2.2562074137785424
FAM184B	0.23690285621717572	-1.3399483085364097	-1.5768511647535854
MAP4	0.029567487565388628	0.12083985826737842	0.09127237070198979
GOPC	-0.4546858200536872	-0.04407711219528054	0.41060870785840664
ROS1	-1.6626139074062751	-1.337386092593725	0.32522781481255003
USP28	0.0035754944563861635	0.21443794448499887	0.2108624500286127
HDAC9	-0.3211463335143263	0.2432881993133167	0.564434532827643
TSPAN17	-0.01907662350087791	0.08432113510711226	0.10339775860799016
NOP16	-0.303570731404183	-0.7511437805303985	-0.44757304912621554
CC2D2A	-0.3226571220336022	-1.096788504793242	-0.7741313827596397
RRM2B	-0.8493034061686116	-0.6812241829503125	0.16807922321829905
ZNF800	-0.32000343928284725	0.11094939353682132	0.43095283281966856
TNFRSF17	0.11374140928781296	-0.5341476707936165	-0.6478890800814294
SNX29	-0.43422803084427597	-0.5591124428645965	-0.12488441202032052
LMO3	-0.9984423062747941	-0.4707221961882978	0.5277201100864963
MRPS10	-0.22581703734747105	1.3870914813262645	1.6129085186737355
GUCA1A	3.0	3.0	0.0
RSF1	-0.25873241588153106	-0.2625316188396617	-0.003799202958130632
VPS13D	-0.16059681434535666	-0.07284065209848845	0.08775616224686822
CELF2	-0.12647032022078464	-0.3806355632289691	-0.25416524300818444
FAM120A	-0.35040335943220746	-0.3347954744468483	0.015607884985359144
R3HDM1	0.20219871784969878	0.2578940125340101	0.055695294684311336
COL9A2	0.11874727442093358	-1.1512892868203184	-1.270036561241252
KITLG	-0.6808919547903585	-0.9939697529711613	-0.31307779818080284
ERCC8	-0.37267874899585784	-0.570581586219441	-0.19790283722358315
ADAMTS6	-2.395671881559559	0.06953107398441671	2.4652029555439756
H6PD	-0.4264682935686077	-0.6111478616883712	-0.1846795681197635
VAMP3	-0.5235821668373173	-0.4676536020336328	0.055928564803684466
PER3	-0.264479113071611	0.19112973568319447	0.45560884875480545
UTS2	0.0	-3.0	-3.0
TNFRSF9	-1.7013491755824115	-1.2986508244175878	0.40269835116482366
EPN3	-0.48870347135323255	-0.7171198864584141	-0.22841641510518151
LTBP1	-0.7808040463278145	-1.13451601034198	-0.3537119640141655
RCN1	0.055624963340855094	-0.6807982927033602	-0.7364232560442153
ELN	3.0	3.0	0.0
RFC2	-0.4350512921311188	-0.09176784630278989	0.3432834458283289
ARID1B	-0.042435485923482785	-0.18168209766151466	-0.13924661173803188
CLPTM1L	0.04951072092519748	-0.4519775877449176	-0.5014883086701151
NEDD4L	-0.7960153723742047	-0.3815635126241561	0.4144518597500486
FOXP3	0.3938614657384508	-1.6941687536867343	-2.088030219425185
PPP1R3F	-1.2575734733937631	0.2769450251936665	1.5345184985874298
HEXB	0.1388132154116677	-0.3672512671721756	-0.5060644825838433
PTCD2	-0.2926448958444481	-1.7761738166594419	-1.4835289208149938
KIAA2022	-0.36973615556153816	0.04550124295024527	0.41523739851178343
JKAMP	-0.05384872130677465	0.12363514712468393	0.17748386843145858
DKK3	0.7217213637887272	-0.7461396064245033	-1.4678609702132306
ARHGEF5	-0.7926038790991408	-1.8320557384374478	-1.039451859338307
NFE2L3	0.003033900923778643	-0.14730708972593487	-0.1503409906497135
MCUR1	0.6180439569745708	0.508393197487451	-0.10965075948711978
LIMA1	-0.5647989164920681	0.22426799650216778	0.7890669129942359
LETMD1	0.5474610159876312	0.04145993948659821	-0.506001076501033
SLC4A8	-0.08117165273304461	-0.17987300398967232	-0.09870135125662771
LAMC3	-0.09295299319893546	-0.7210359515763484	-0.6280829583774129
TNIP3	0.9110276587551922	0.1640108472132329	-0.7470168115419593
MAPK9	-0.07094434711567321	0.1717758488844765	0.2427201960001497
COL23A1	0.02425301926385015	-0.6330999660981644	-0.6573529853620146
BCAR1	0.19150698914295783	0.17078921368165223	-0.0207177754613056
FAM160A2	-0.26350726013708403	-0.27003346428853936	-0.006526204151455328
HERPUD1	-0.33588561790260274	0.10141702786984907	0.4373026457724518
HOMER3	-0.12596404914149428	-0.3185844545499378	-0.1926204054084435
RAD51	0.5711047437205667	-0.23301340044954522	-0.804118144170112
POLQ	0.6367068146227729	0.8156218545052594	0.17891503988248647
PIK3CB	-0.09746320430393562	-0.15460761185589678	-0.05714440755196115
CYBA	-0.17508961255381827	-1.586764126008321	-1.4116745134545026
THOC3	-1.098946800231454	-0.3691155110407318	0.7298312891907222
HEBP2	1.0826537366215097	1.3486980944378215	0.26604435781631197
MPHOSPH9	-0.005708074897490478	-0.27460085932473	-0.2688927844272395
PLEKHA5	-0.15014188538679374	0.15578872595495152	0.30593061134174526
PRSS8	0.5064272270304163	-1.8123920534659006	-2.318819280496317
SIKE1	-0.26415341068949383	-0.21672681979668162	0.047426590892812204
RRP12	-0.631761682388765	-0.06703050663297139	0.5647311757557936
FNIP2	-0.44561226402485266	-0.34131738796637634	0.10429487605847632
MSMO1	0.6270833763389199	-0.18981089589305955	-0.8168942722319794
TTC17	-0.1602400703880067	0.19436890865386136	0.35460897904186806
ALX4	0.009275091229841409	-2.505275176181702	-2.514550267411543
FSTL4	-0.3685514344729442	-1.3433181124228886	-0.9747666779499443
FOXN3	-0.10907596182420964	0.11873063367405423	0.22780659549826388
METTL24	0.8613967046105715	0.8615995437342923	0.00020283912372076607
AKR7A2	-0.3152739947530738	-0.11328553426552612	0.2019884604875477
MRTO4	-0.44613286936985896	0.06915929142811317	0.5152921607979721
NNAT	0.19007938865272145	-0.8703393918368219	-1.0604187804895433
USE1	0.40867239574436887	0.20475827089198262	-0.20391412485238625
MCF2L2	-0.5238627753499342	-0.9328940101291469	-0.40903123477921266
NRIP2	0.7496255079969613	0.6318800685263289	-0.11774543947063232
LAMA3	-0.332888771225082	-1.9566855306712903	-1.6237967594462084
AP5M1	-0.3620688696899341	-0.00615375691915554	0.3559151127707786
ANAPC4	0.32847953246127715	0.2479741910755865	-0.08050534138569065
KCNQ1	-0.5897681726761002	-0.9276783283212806	-0.33791015564518045
TRAPPC3	-0.17064621795329837	-0.14288024490317852	0.027765973050119852
THRAP3	-0.282504134733228	-0.14458333910978616	0.13792079562344184
PHPT1	0.5955239139208336	0.5468815844922036	-0.048642329428630005
ENTPD2	-0.8317384435294405	-0.6400201373597135	0.19171830616972696
LY75	-0.6639518446622639	-0.6137913668393797	0.05016047782288413
ARID4B	-0.3596956723133652	-0.2870756613276365	0.07262001098572868
OPN3	-0.5996330433446851	-0.21221778357837562	0.3874152597663095
SDCCAG8	0.4204183861459101	-0.04140917464996319	-0.4618275607958733
PTPRN	0.2921436285776865	-0.10997963340122174	-0.40212326197890824
HHAT	0.3078792730597861	-1.1204212602597665	-1.4283005333195526
KIF1B	-0.5215663428192929	-0.35155121762841435	0.17001512519087858
TBC1D22A	-0.422179522182892	-0.39472144069993786	0.027458081482954144
SYNE2	-0.14874555269292133	-0.20241933505091403	-0.053673782357992694
PLEKHH1	-0.20975251430500264	0.03408204991602015	0.2438345642210228
ATP9A	-0.4066210119527065	-0.309451998402438	0.09716901355026852
CBLN4	-1.2954040713617445	-1.0054392360551023	0.2899648353066422
CHRDL2	-0.3128460294761337	1.0360670902690203	1.3489131197451538
FAM168A	-0.46834280856310384	-0.9575117599074469	-0.489168951344343
