	v_Hum-Chimp	v_Hum-Rhesus_Monkey	v_Rhesus_Monkey_Chimp
DEPDC1	-1.975273245135912	0.27098285331294947	-2.2462560984488613
CCDC28A	-0.48108127555742985	0.18146207283731908	-0.6625433483947489
RRAGD	-0.3400298063620868	-0.6549263252235482	0.3148965188614614
HSF2	-0.11882375653290111	-0.170911947161569	0.052088190628667874
PHF20	-0.308542071909808	-0.5148671518382884	0.20632507992848037
HSD17B6	2.627594844635899	-0.9561465422254454	3.5837413868613446
NR1H3	0.6473418528141912	3.2110732487475624	-2.563731395933371
TYMP	-1.3739000468769493	2.742049187941389	-4.115949234818338
NCAPH2	-0.4828518323478921	-0.44881451989668886	-0.03403731245120323
TOMM34	-0.5628669082961393	-0.05286576360784423	-0.510001144688295
SEC63	0.016360973785030097	-0.021526316817280566	0.037887290602310664
KPNA6	-0.534396627485159	-1.6081134209960002	1.0737167935108411
VIM	0.4226364559638167	0.6247333296204829	-0.20209687365666618
RTEL1-TNFRSF6B	-0.8616079500337452	-0.06015466421986915	-0.8014532858138761
FAS	-0.9194147911113646	1.2289630007653227	-2.1483777918766873
RNASET2	0.17582496135294345	0.9374107155237654	-0.761585754170822
CD44	-1.6389403870404418	0.48524426770124407	-2.124184654741686
AGPAT4	1.2032910802563448	1.350000233821258	-0.1467091535649132
SLAMF7	-0.25270641929043464	2.62669221889091	-2.879398638181345
MIPEP	-0.06063799941697656	-1.8652486875237502	1.8046106881067736
PRKCH	0.5685336630096649	1.5230088315630144	-0.9544751685533495
INSRR	-0.015546572934829639	0.7824718978842717	-0.7980184708191014
IFNGR1	-0.6743139815276962	0.144457948412251	-0.8187719299399472
B4GALT7	-0.3402351545552831	-0.30955361829434747	-0.030681536260935616
SH2D2A	0.0069882092618192004	1.824445125185338	-1.8174569159235188
VRK2	0.317030901340833	1.3572189347438286	-1.0401880334029956
TNFRSF1B	-1.2564188613771865	0.2793120181268893	-1.5357308795040758
VEZT	0.032104139233161355	0.5437028715849417	-0.5115987323517803
POU2F2	-0.8827202725468006	0.4770892162898952	-1.3598094888366958
BRD9	0.04851468571366002	-0.6793568261043275	0.7278715118179875
SNX1	-0.22815460824059564	-0.07196497682764313	-0.1561896314129525
TBPL1	-0.5093373574006606	1.0729109638353114	-1.582248321235972
ARNTL2	-0.6703424718041937	-0.8161631061273367	0.14582063432314296
BCLAF1	-0.6934939953575583	-0.6690211298935234	-0.024472865464034932
SLC39A9	-0.8087864139879795	-0.7697431169096198	-0.03904329707835963
ANK1	-0.833946076050351	-2.0758311882840523	1.2418851122337013
IBSP	-1.6708101283827195	-2.1170466814879028	0.4462365531051835
TFB1M	0.06685498470883378	-0.46930798632146065	0.5361629710302944
RABEP1	-0.4371487755683585	-0.5543081180398106	0.1171593424714521
HMGB3	-0.3078395164426757	0.8367420986229632	-1.144581615065639
NUP160	-0.5293402244149568	-0.40408371179195557	-0.1252565126230012
MUSK	0.603453814784932	-1.2677586378680419	1.8712124526529739
IKZF2	-1.309046923152127	-0.48283864069668314	-0.8262082824554438
GRN	0.041130329975699986	0.12760008417761615	-0.08646975420191616
FAM13B	-0.8595126969792988	-0.3043701790037421	-0.5551425179755567
ARHGAP31	0.22087197749593113	0.32470890056391966	-0.10383692306798853
CENPQ	11.175597369393977	2.443740963838799	8.731856405555178
SARS	-0.34163529220539246	-0.6836483007274374	0.34201300852204497
RANBP3	0.04153561804293471	0.09563032294463625	-0.05409470490170154
ARID4A	-0.07333823644764781	-0.48495216274937647	0.41161392630172866
TSSC1	-0.6310409013404481	-0.465554101378018	-0.1654867999624301
PNPLA6	-0.45568964452217386	0.36350801798369314	-0.819197662505867
IFT88	-0.5010142749945361	-0.1913291773222383	-0.3096850976722978
ALG1	-0.5248435314789202	0.2826794761979601	-0.8075230076768802
ZCCHC8	-0.1566118441516977	-0.3884232485663821	0.2318114044146844
ABCF2	0.05165786122421423	-0.07320797998732331	0.12486584121153754
CHPF2	-0.1020173542343521	-0.18184805670947846	0.07983070247512636
LRRC7	-0.36721204999614887	-0.8842483990881274	0.5170363490919785
FUT8	0.6763216901903126	0.5910606535490253	0.08526103664128737
UBA6	0.005055786128838058	0.3479813821233897	-0.34292559599455164
GAB2	0.6328069532354448	1.3544709515634255	-0.7216639983279807
ATP6V0A1	-0.3761378108811346	-0.7613867568483403	0.3852489459672057
PIAS1	-0.8048103446635269	-0.8370209504290527	0.03221060576552581
SLC4A7	-0.7562719860322633	-0.07800039087161847	-0.6782715951606448
APBA2	-0.3343820365055219	-0.6549357201277122	0.3205536836221903
MAP2K3	-0.2255414747932516	0.319978840869652	-0.5455203156629036
EFCAB1	-1.8426721052690178	-2.65545391445512	0.8127818091861023
TMSB10	0.374965988896129	1.5008879564749833	-1.1259219675788543
ASTE1	0.41254616446757897	1.0988359360253002	-0.6862897715577212
RNF19A	-0.563173072633739	-0.6877029263367218	0.12452985370298286
PEX3	0.19419841911008628	-0.8786698775872246	1.0728682966973109
GABARAPL2	-0.1646944760794664	0.10511816625341908	-0.2698126423328855
MYOC	-1.7301121805430144	-7.370393412941562	5.6402812323985465
SH3YL1	0.7945708955453359	3.774626096886058	-2.980055201340722
FAM136A	-0.3156786651499148	1.7425015468806455	-2.0581802120305603
VCL	-0.4235978305487862	-0.4766180876600421	0.05302025711125591
DEPDC1B	0.2361483549814003	2.115211933279029	-1.8790635782976286
DAPK2	0.09784456772140437	1.3836927083334	-1.2858481406119957
NSMAF	0.27251513353512635	-1.1013592416683977	1.373874375203524
ADSS	0.16128845368891476	0.911120651002773	-0.7498321973138582
STAP1	-2.4288257802577293	-1.9845103630010998	-0.44431541725662926
TIMP2	0.16107306136177968	0.8063227637164916	-0.6452497023547119
RFC1	-0.17559419684778454	-0.6775514339767366	0.501957237128952
TBC1D23	-0.46369661817995933	-0.7959816720521999	0.3322850538722406
CUL3	-0.1813183798814535	-0.6225189956736612	0.4412006157922077
MYOM2	-1.5704139328406086	0.21687058129568193	-1.7872845141362905
OTC	3.510081902248485	1.576014602595087	1.9340672996533976
CYP46A1	-0.32040617424840345	0.10717925870892309	-0.42758543295732654
ZZZ3	-0.5442972028115847	-0.2815785240811186	-0.26271867873046606
SLC18A1	-1.0851356803800098	-2.7629104041014694	1.6777747237214595
USP2	-0.5173684171235271	-0.382001151231635	-0.13536726589189207
CASR	-2.0429046884495174	0.18200491948454545	-2.224909607934063
TUBG2	0.5139289534632923	1.1743696788892253	-0.660440725425933
RPL26L1	-0.53668272026753	-1.111378526337682	0.5746958060701521
FLT4	-1.2554553976857497	0.8782294601678223	-2.133684857853572
NSUN2	-0.20235646943249552	-0.1977242893604778	-0.004632180072017711
FBXO42	0.903912485969939	0.27493023911653935	0.6289822468533997
MFAP3	-0.8924596592804965	-1.4503690059350882	0.5579093466545917
MRI1	0.49000244640928603	0.6212205968130746	-0.1312181504037886
METTL1	0.4024546380021139	0.5523459696566984	-0.14989133165458446
HOXC8	0.0	0.0	0.0
AGA	0.1395728371218068	-0.08278472339643539	0.22235756051824218
PI4K2B	-0.3190523398072571	0.2503162998481656	-0.5693686396554227
BOD1L1	-0.30469768625023796	-0.60675969698086	0.302062010730622
MAT2B	-0.4112578207584612	-0.3587017080053432	-0.052556112753118
TLL1	-0.06848203808736542	-0.8164403815261527	0.7479583434387873
EDC4	-0.09576359169333326	-0.5201479018444308	0.42438431015109757
TRIO	-0.7165820742569791	-0.6328363403717967	-0.08374573388518236
VCAN	0.34261579646317575	-0.13759943116872186	0.4802152276318976
CLEC16A	-0.7456169475732457	-0.8283780294819785	0.08276108190873277
MSR1	-1.7756525475823925	0.5170955484023353	-2.2927480959847277
CDH1	1.1218362908448187	1.1910901496084778	-0.06925385876365908
SKIV2L2	-0.0790808372047822	-0.15111184887499185	0.07203101167020964
DNAH5	-0.13082969791358268	-1.065270161634972	0.9344404637213893
ZFYVE16	0.6465526779390203	0.9809134314875276	-0.33436075354850736
FAM65A	-0.5744420513630386	0.07032270816176833	-0.6447647595248069
C6	-0.5376318291438675	-1.1645151741406186	0.626883344996751
RAI14	0.5809057388822816	0.9188098218719398	-0.33790408298965824
SOX30	-1.6411148943100882	1.8557990523568748	-3.496913946666963
PNKP	-0.4086583770187069	0.24985844218597375	-0.6585168192046806
BEST2	-2.0056422392681617	1.292961338860752	-3.2986035781289136
PHLPP2	-0.6922080405330195	-0.9149152408672245	0.222707200334205
SPDL1	-0.24341187400728526	-1.3855037249369158	1.1420918509296305
STAU2	-0.04914437912528946	-0.09146269417944808	0.04231831505415862
PQLC2	-0.8038264647803857	0.26168145203801796	-1.0655079168184036
CTNS	-0.31949202087612605	-0.20584731749473573	-0.11364470338139032
RTN4R	-0.3173752334207016	-0.5374941037251713	0.22011887030446964
PHF23	-0.38675174819385383	-0.549660686505467	0.16290893831161313
CDH10	-0.3050683037728721	0.7188071255769213	-1.0238754293497934
INPP4A	-0.8480180376823094	-1.8966413132845767	1.0486232756022673
RAB27B	-0.47768238059411994	-0.7166361665297569	0.238953785935637
PSMA4	0.06582992891975081	0.12525505898480027	-0.05942513006504946
MYO16	0.5412013493189463	-0.6076748268690939	1.1488761761880402
LSG1	-0.02377197390217578	-0.7408563612093024	0.7170843873071266
PARP3	0.12344319032829087	1.9329771471391926	-1.8095339568109017
TNC	0.3787316414063353	0.06482130277166753	0.3139103386346678
THAP3	-0.8074525021102019	-0.8232709206465527	0.015818418536350798
FAM65C	1.7913850695114897	2.9946210468868752	-1.2032359773753853
TDP1	-0.49611305366235436	-0.36890598933880536	-0.127207064323549
AIFM2	-1.0611740940942562	0.36435399329633	-1.4255280873905862
SPATA7	0.8801374434404883	1.7895131639077313	-0.909375720467243
MED17	-0.47133386264030364	-0.584820390860008	0.1134865282197044
RETSAT	0.7591968711536152	0.04305055466403829	0.7161463164895769
CAPG	-0.6349595851560803	1.0239021018686127	-1.658861687024693
AP2S1	-0.17573451198840928	0.5179020214986192	-0.6936365334870285
USH2A	0.3345584450061677	0.5774207459514802	-0.24286230094531247
ZPBP	-1.5164438563016813	-4.8012855159156205	3.2848416596139396
TG	-0.7095636033994508	-2.1526337426418234	1.4430701392423726
ADAM28	-0.9872949397800489	0.7114688870651033	-1.6987638268451521
BARX2	-0.1905630746370306	-1.036762199501483	0.8461991248644525
DCUN1D1	-0.47306927050113945	-0.8869451560357442	0.41387588553460475
JADE2	-0.5605689452728315	-1.3448551311355716	0.7842861858627401
ZIC2	0.46536621232046205	-1.3672439468975623	1.8326101592180244
LCP2	-0.5127566972982702	1.139274278481937	-1.6520309757802072
TRIT1	-0.3794748207396079	0.12221740933362657	-0.5016922300732345
GUCA2B	0.0	0.0	0.0
CUL7	-0.09751274533737941	-0.5408305369192012	0.44331779158182183
CTNNA1	0.4088560086175548	0.9651911818155741	-0.5563351731980193
PHKA2	-0.7388081174506276	-0.804469958159431	0.06566184070880343
CNTLN	0.04084606612508557	-0.9820934719850016	1.0229395381100872
EPHA3	-0.7557019134255731	-1.4032356326334514	0.6475337192078783
HSPA5	-0.4641351169826411	-0.6848979887489133	0.22076287176627218
DSG2	-0.5917853336414353	-2.7095438129707956	2.1177584793293605
GEMIN8	-0.379939492910915	0.2802582854545079	-0.6601977783654229
OFD1	0.215488611090783	0.750555296436449	-0.535066685345666
GPM6B	0.2511433730349957	0.1336962174012548	0.11744715563374086
PREX2	0.6211945422429039	0.11487532296869851	0.5063192192742054
WDR37	-1.0473388797184207	-0.7725002077076804	-0.2748386720107403
YTHDC2	-0.8961065135258561	-0.5182097381566946	-0.37789677536916155
CTPS2	-0.6013681606343337	-0.6945524380642172	0.09318427742988344
ATP6V1H	-0.5298350751567327	-0.21166543514268454	-0.3181696400140481
POLR2B	-0.38644026971836265	-0.47892847482803	0.09248820510966738
FAM214A	-0.46184078156372976	-0.5408022895905544	0.07896150802682467
ARAP2	-0.3020179208715721	0.4422574310486631	-0.7442753519202352
TPR	-0.2755604662479021	-0.2034198651038608	-0.0721406011440413
CP	-3.8347411195817704	1.98442159799838	-5.81916271758015
KIAA0556	0.2014850915602313	0.24254981575022772	-0.041064724189996404
DTNBP1	0.27269314739256245	-0.7095188547344877	0.9822120021270502
XK	-0.9750750955629996	-1.6612927283181822	0.6862176327551825
ANO2	0.9484669821763592	0.49642274909240885	0.45204423308395036
C12orf4	-0.8415223160819361	-0.7701799760921499	-0.07134233998978612
SCML1	-0.3438900873870381	0.45708716691084916	-0.8009772542978872
ARHGAP6	-1.081592830933043	-0.6534565945854975	-0.4281362363475454
FAM184B	0.8714009908454985	-0.010339209551584183	0.8817402003970827
MAP4	0.4542839155315477	0.8828587795749652	-0.4285748640434175
GOPC	-0.3953658142416474	-0.40311364617039036	0.007747831928742954
ROS1	2.458891185396382	2.0203596972283067	0.4385314881680754
USP28	0.05746455830156538	-0.20398658802383807	0.26145114632540345
HDAC9	-0.3253586172850209	-0.7802861100971361	0.4549274928121152
TSPAN17	0.03844449962747998	-0.3979684866662554	0.43641298629373537
NOP16	-1.2887260438804944	-1.300693091166404	0.011967047285909693
CC2D2A	0.011301216396236491	-1.8611767774775259	1.8724779938737623
RRM2B	-0.7710422246849227	-1.0561067781945868	0.2850645535096641
ZNF800	-0.22239540512678158	-0.17435668601956866	-0.04803871910721291
TNFRSF17	-2.222572746946443	-4.873827139751307	2.651254392804864
SNX29	-0.2279614311465279	-0.32948355738262114	0.10152212623609325
LMO3	-1.1570491786546722	-0.5159694501440031	-0.6410797285106691
MRPS10	-0.5212340793186714	10.112395412898858	-10.63362949221753
GUCA1A	4.494662012420434	4.494662012420434	0.0
RSF1	-0.09088022209444269	-0.9514388723728793	0.8605586502784366
VPS13D	-0.04519232578430277	-0.29052561164005297	0.2453332858557502
CELF2	-0.7840614747393468	-1.1638709879037483	0.3798095131644015
FAM120A	-0.3096256333053171	-0.6320760490234889	0.3224504157181718
R3HDM1	-0.3277165785846936	0.017115462904641277	-0.3448320414893349
COL9A2	1.2476930557290338	0.8645212114961698	0.383171844232864
KITLG	-1.0941488101738392	-1.1189201237183117	0.024771313544472484
ERCC8	-0.8614882626958491	-0.8544338839173071	-0.007054378778541981
ADAMTS6	0.5617076716430544	0.09339487060871146	0.46831280103434286
H6PD	-0.07804508039813474	-0.00018847637902830172	-0.07785660401910643
VAMP3	0.27650890765439584	0.6767854470606158	-0.40027653940622
PER3	-0.3015168401224484	-0.39471509975563546	0.09319825963318706
UTS2	0.0	-2.0530012470955494	2.0530012470955494
TNFRSF9	-1.9526441907741343	-3.4909273372170997	1.5382831464429656
EPN3	-0.9512047850046219	-1.9547387545921753	1.0035339695875534
LTBP1	-0.5077254009103047	-0.2860650175591912	-0.2216603833511135
RCN1	-0.5581437575702148	-1.55099056724612	0.9928468096759051
ELN	0.0	0.0	0.0
RFC2	-0.7235234588571693	-0.13286722273047946	-0.5906562361266898
ARID1B	-0.44842229584710847	-0.6567369178649765	0.208314622017868
CLPTM1L	-0.33265700454330904	-0.3384124817419316	0.005755477198622572
NEDD4L	-1.1696323742639398	-1.0550152025207602	-0.11461717174317965
FOXP3	0.2062003753613968	-2.5483815657066478	2.7545819410680448
PPP1R3F	-1.44943374398793	1.2067559721943484	-2.6561897161822783
HEXB	-0.03736272437699295	-0.19366467386289443	0.15630194948590148
PTCD2	-1.4182773366738441	-2.857795081177499	1.4395177445036547
KIAA2022	-1.164973077006056	-1.3507187493143822	0.18574567230832617
JKAMP	-0.203111600901015	0.28460046573829345	-0.48771206663930844
DKK3	-0.4447324026571131	-0.46830438716683354	0.023571984509720423
ARHGEF5	-1.3087638321678279	-2.6725530188896283	1.3637891867218006
NFE2L3	0.5588469781291252	-0.2426027404552693	0.8014497185843945
MCUR1	0.8513494924717859	0.944244177581985	-0.09289468511019905
LIMA1	0.5857117259639519	0.25181730572245886	0.3338944202414931
LETMD1	0.4187877932759507	-0.4531666006494266	0.8719543939253773
SLC4A8	-0.39098225676355014	-0.6770914940479082	0.2861092372843581
LAMC3	0.7560491463979186	0.8957038045717471	-0.1396546581738285
PTGER3	-2.762277937212275	-5.393369290610539	2.631091353398264
TNIP3	-2.184396602902668	-3.281688109121502	1.0972915062188338
MAPK9	-0.7763529342742297	-0.6847673834954735	-0.09158555077875619
COL23A1	-0.5313098809704513	0.0016805313586985005	-0.5329904123291498
BCAR1	0.011090589535394102	1.3077476315073273	-1.2966570419719332
FAM160A2	-0.5530287214522831	-0.48924944612255583	-0.06377927532972727
HERPUD1	-0.5327695721767114	-0.028223153395864564	-0.5045464187808468
HOMER3	0.35491742678101446	0.6262151355362411	-0.27129770875522663
RAD51	-1.0733380589258985	-3.2104975626322076	2.137159503706309
POLQ	0.4958697288951773	0.2484827521764788	0.24738697671869847
PIK3CB	-0.46398017537278946	-0.32125661413414974	-0.14272356123863972
CYBA	-0.3988618530162089	-0.7806051870739603	0.3817433340577514
THOC3	-2.0877002686680095	-0.5582957432259779	-1.5294045254420316
HEBP2	0.8314075808608674	1.5930062676558245	-0.7615986867949571
MPHOSPH9	-0.09444229544262317	-0.8059471562441614	0.7115048608015382
PLEKHA5	-0.4953607229803758	0.1483393742871444	-0.6437000972675202
PRSS8	0.7530936948570142	-1.91118652214362	2.664280217000634
SIKE1	-0.25102596124249477	-0.3024405151311589	0.051414553888664116
RRP12	-0.36531069760086243	0.6795093856827892	-1.0448200832836516
FNIP2	-0.7869966883678012	-0.25412803833515785	-0.5328686500326434
MSMO1	1.06034954183185	0.3497431149878407	0.7106064268440093
TTC17	-0.3182264447860561	0.05271241274445604	-0.37093885753051214
ALX4	1.179056054696124	-2.218546041074057	3.397602095770181
FSTL4	-0.8041303904916832	-1.1285590626468087	0.3244286721551255
FOXN3	-0.6260053151948304	-0.8048737775686456	0.17886846237381526
METTL24	-0.5728305486921652	0.49832128768938544	-1.0711518363815506
AKR7A2	-0.2071241604841445	0.447861915571103	-0.6549860760552475
MRTO4	-0.4308152540038872	0.5666106656515115	-0.9974259196553987
NNAT	-1.1614149781427452	-0.5246364807622763	-0.6367784973804689
USE1	0.5597552623747424	0.7854565430971707	-0.22570128072242834
MCF2L2	0.33237374136353637	1.026597330038884	-0.6942235886753476
NRIP2	1.2679603298204016	0.11153745119557801	1.1564228786248236
LAMA3	-0.160249199368645	-0.9688755370937541	0.8086263377251091
AP5M1	-0.7654985095305271	0.06410989999699446	-0.8296084095275216
ANAPC4	-0.03888184841239628	0.14370520824530342	-0.1825870566576997
KCNQ1	-0.2887181253252499	-0.04154209910168416	-0.24717602622356571
TRAPPC3	-0.6262258567616081	-0.16441223911653324	-0.4618136176450749
THRAP3	-0.4594064487567273	-0.5039312812661949	0.04452483250946759
PHPT1	0.4181298784796432	1.3171479384098461	-0.8990180599302029
ENTPD2	-0.4206506638774048	-0.7875522480812709	0.3669015842038661
LY75	-0.22195853069845395	0.3670008078484934	-0.5889593385469474
ARID4B	-0.3327840091784111	-0.7938262406051173	0.4610422314267062
OPN3	-0.18811313526149043	0.870883958351893	-1.0589970936133835
SDCCAG8	0.43217173141492626	0.400606542385586	0.031565189029340246
PTPRN	-0.47250318458569396	-0.700104069785306	0.22760088519961208
HHAT	-0.046587174419255195	-0.13536926974488495	0.08878209532562975
KIF1B	-0.5024968032771708	-0.9500986412365178	0.44760183795934694
TBC1D22A	0.2754386661445505	0.6425516176597403	-0.36711295151518986
SYNE2	0.07396891135714778	-0.5252813546647395	0.5992502660218872
