	Human_Primary_Visual_Cortex_Average_RPKM	Chimp_Primary_Visual_Cortex_Average_RPKM	Rhesus_Monkey_Primary_Visual_Cortex_Average_RPKM	Mouse_Primary_Visual_Cortex_Average_RPKM
RTFDC1	248.83016666666666	224.85500000000002	163.46333333333334	222.154
GABRA1	413.76416666666665	692.422	849.3753333333334	926.2734999999999
NLRP2	18.814760000000003	0.0	1.6267433333333334	0.42047833333333334
SLC45A4	50.41545	67.63851666666666	96.70068333333332	94.70813333333332
RNF10	294.04816666666665	348.4738333333333	265.0466666666667	459.00033333333334
ZNF839	114.24719999999998	62.19551666666666	28.609266666666667	35.06301666666667
ZDHHC6	57.218716666666666	56.569733333333325	70.81803333333333	78.13558333333333
GRAMD1B	77.10401666666667	141.28115	211.3418333333333	266.57300000000004
RNH1	282.34	247.80833333333337	193.77333333333334	141.743
NDUFS1	152.17316666666667	215.17816666666667	217.54533333333336	320.1666666666667
RB1CC1	157.5812	220.34849999999997	257.3206666666667	151.71216666666666
ERP44	89.46345000000001	96.24418333333334	53.59043333333333	101.18988333333333
ALAS1	141.44318333333334	173.34116666666668	148.4605	182.26149999999998
BIRC3	3.2566616666666666	53.857400000000005	4.354086666666667	7.410013333333333
GLRX2	168.31445000000002	150.09983333333332	136.29116666666667	257.9241666666667
SNAPC1	14.019014999999998	18.766616666666668	33.22231666666667	56.32918333333333
DERA	33.045116666666665	22.830183333333334	7.671685	10.926263333333333
STRAP	341.026	369.7538333333334	125.83516666666667	292.0705
DEF6	10.798198333333332	11.583576666666666	5.527951666666667	4.297671666666667
PLEKHO1	293.9031666666667	279.4775	267.0958333333333	167.65600000000003
GCLM	35.01961666666667	35.65578333333333	23.86245	128.509
UBR2	27.351383333333334	31.073616666666666	36.228199999999994	76.0194
EHD2	95.43851666666666	91.72231666666666	137.6574	15.972679999999999
DEPDC1	0.265106	1.3356066666666668	0.20258333333333334	0.0
CCDC28A	72.57918333333333	101.34483333333333	63.989149999999995	77.36043333333332
RRAGD	60.683416666666666	76.8386	95.60565000000001	143.95466666666667
HSF2	65.06756666666666	70.66215	73.26368333333333	67.61091666666667
PHF20	38.362516666666664	47.53411666666667	54.85765	107.32650000000001
HSD17B6	55.393466666666676	8.879600000000002	107.56403333333334	0.0
NR1H3	23.211616666666668	14.783431666666667	2.417346666666667	13.625646666666666
TYMP	13.823486666666668	35.985533333333336	1.981176666666667	2.958733333333333
NCAPH2	62.0468	86.75036666666666	84.72529999999999	193.91483333333335
TOMM34	99.7426	147.38766666666666	103.46906666666668	254.07433333333333
SEC63	93.34358333333334	92.28986666666667	94.74830000000001	118.58683333333333
KPNA6	27.8587	40.3936	85.13291666666666	121.79699999999998
VIM	399.12899999999996	297.7487833333333	258.81583333333333	101.82265000000001
RTEL1-TNFRSF6B	56.531600000000005	102.80315000000002	58.94283333333333	21.357116666666666
FAS	12.252856666666666	23.26355	5.170025	10.727518333333334
RNASET2	88.20605	78.07391666666666	46.01070000000001	0.0
CD44	5.26026	16.593833333333333	3.729241666666667	2.3339856666666665
AGPAT4	87.89801666666666	38.116083333333336	34.42091666666666	127.23019999999998
SLAMF7	0.5176083333333333	0.6358433333333333	0.0	1.0225333333333333
MIPEP	13.574768333333333	14.161783333333332	49.721383333333335	62.37686666666667
PRKCH	17.055288333333333	11.467841666666667	5.869345	12.939676666666669
INSRR	0.29470199999999996	0.2989783333333333	0.1294678333333333	2.0442456666666664
IFNGR1	76.75671666666666	122.55085000000001	69.43374999999999	40.230549999999994
B4GALT7	63.466566666666665	80.37291666666668	78.67958333333333	58.140800000000006
SH2D2A	1.59283	1.58465	0.37797	0.0
VRK2	56.112883333333336	45.02321666666666	21.841800000000003	11.715266666666666
TNFRSF1B	10.009243333333332	24.051183333333338	8.229853333333333	5.232021666666667
VEZT	103.36195	101.08505000000001	70.87571666666668	100.55958333333335
POU2F2	7.669771666666667	14.226283333333333	5.482003333333334	13.146383333333333
BRD9	60.35396666666667	58.35483333333334	96.71253333333333	174.33033333333333
SNX1	101.77388333333333	119.22851666666666	106.98446666666666	128.97783333333334
TBPL1	95.21563333333334	135.57191666666668	45.209133333333334	182.24733333333333
ARNTL2	11.048601666666665	17.64245	19.529533333333333	16.881266666666665
BCLAF1	154.08823333333333	249.25249999999997	245.05833333333337	243.4655
SLC39A9	29.628116666666667	51.97585	50.585433333333334	69.39916666666666
ANK1	23.125406666666667	41.30055	97.81535000000001	67.87951666666667
IBSP	0.0	0.21839333333333333	0.33380499999999996	0.5201033333333334
TFB1M	28.547600000000003	27.25035	39.561033333333334	20.477100000000004
RABEP1	158.35205	214.43233333333333	232.58116666666663	230.50750000000002
HMGB3	85.87783333333333	106.32788333333332	48.03955	71.99781666666667
NUP160	12.269385	17.752349999999996	16.26776666666667	15.230051666666666
MUSK	0.3310356666666667	0.18369749999999999	0.9378786666666666	1.244142
IKZF2	2.6956883333333344	6.827094999999999	3.806948333333333	4.799073333333333
GRN	142.9015	138.88218333333333	130.79683333333332	183.41583333333332
FAM13B	63.15926666666667	114.67921666666668	78.01756666666667	114.72945
ARHGAP31	19.908383333333333	17.068126666666664	15.875883333333329	37.733983333333335
CENPQ	231.20766666666668	0.0	42.41583333333333	650.4625
SARS	397.2981666666667	503.4798333333334	638.1995000000001	519.291
RANBP3	100.18081666666666	97.33486666666666	93.74913333333332	137.4351666666667
ARID4A	52.24418333333333	54.97385	73.15775	60.858650000000004
TSSC1	131.61716666666666	203.888	181.78133333333335	117.95791666666668
PNPLA6	135.4775	185.83616666666663	105.28063333333334	77.2647
IFT88	16.691946666666666	23.6641	19.0733	31.92613333333333
ALG1	33.78380000000001	48.651250000000005	27.754611666666666	58.49446666666666
ZCCHC8	44.884600000000006	50.04281666666666	58.78313333333333	65.01101666666666
ABCF2	143.11341666666667	138.0761666666667	150.56816666666666	256.18666666666667
CHPF2	62.56661666666667	67.15839999999999	70.985	170.92666666666665
LRRC7	21.2442	27.430983333333334	39.29718333333333	71.81953333333333
FUT8	106.2301	66.43698333333334	70.48773333333332	144.89283333333333
UBA6	28.128233333333338	28.029483333333335	22.078433333333333	24.56838333333333
GAB2	113.7863	73.3476	44.43845000000001	42.34003333333334
ATP6V0A1	333.70699999999994	433.1356666666666	565.7426666666667	744.1550000000001
PIAS1	48.18076666666666	84.24245	86.14671666666668	108.58796666666667
SLC4A7	9.863668333333335	16.729833333333332	10.41719	29.494300000000006
APBA2	360.8895	455.049	568.2945000000001	493.57483333333334
MAP2K3	21.720533333333332	25.412916666666664	17.380028333333332	22.140516666666667
EFCAB1	0.26749833333333334	1.2181199999999999	2.215403333333333	23.524500000000003
TMSB10	9718.26	7493.956666666666	3433.7450000000003	552.61
ASTE1	54.965250000000005	41.270316666666666	25.609583333333333	15.212576666666665
RNF19A	106.89573333333333	157.98783333333336	172.2398333333333	91.96178333333334
PEX3	33.25633333333333	29.055383333333335	61.23159999999999	41.338366666666666
GABARAPL2	889.157	996.6936666666666	826.6678333333333	242.02783333333332
MYOC	0.5298375	1.9895086666666666	104.11686666666668	5.8951278333333335
SH3YL1	82.49238333333334	47.51571666666667	5.934819999999999	14.498033333333332
FAM136A	64.23916666666666	79.97633333333333	19.127826666666667	75.08796666666666
VCL	29.078950000000003	39.0368	40.501866666666665	56.74153333333334
DEPDC1B	3.090176666666667	2.6084885000000004	0.6363300000000001	1.5115605
DAPK2	7.171321666666667	6.694526666666667	2.686636666666667	2.4665816666666665
NSMAF	27.67865	22.897250000000003	59.50096666666667	41.312333333333335
ADSS	162.1552	144.99283333333332	86.18275	145.17833333333334
STAP1	0.0	0.438455	0.2957283333333333	0.20335499999999998
TIMP2	348.8621666666668	311.9976666666667	199.44966666666664	1008.4415
RFC1	47.354283333333335	53.49626666666666	75.79946666666666	50.14723333333333
TBC1D23	32.56025	44.9408	56.60663333333334	54.52555000000001
CUL3	128.53375	145.76033333333334	197.93950000000004	292.1671666666667
MYOM2	19.009083333333333	56.652049999999996	16.342025	0.9014813333333334
OTC	1.0393048333333335	0.0	0.28213099999999997	0.0
CYP46A1	159.27016666666665	198.9026666666667	147.8595	374.95283333333333
ZZZ3	36.58785	53.40225	44.49496666666666	64.14025
SLC18A1	0.0	0.11215750000000001	0.5787641666666667	2.4529733333333334
USP2	48.19601666666667	69.02811666666666	62.83686666666667	106.81051666666667
CASR	0.1817403333333333	1.0609796666666667	0.14834766666666668	2.3477194999999997
TUBG2	421.5683333333334	295.19966666666664	186.73166666666665	106.29281666666667
RPL26L1	171.63466666666667	249.02400000000003	370.9361666666667	0.0
FLT4	3.425400833333333	8.316630000000002	1.8179403333333333	5.912566666666667
NSUN2	45.932633333333335	52.86405	52.69426666666667	133.10133333333332
FBXO42	76.71433333333333	40.9523	63.3863	61.553000000000004
MFAP3	34.60746666666667	64.3288	94.74785000000001	56.70451666666667
MRI1	53.232433333333326	37.87396666666667	34.572516666666665	40.18200000000001
METTL1	22.533133333333335	17.023548333333334	15.333768333333333	32.54866666666667
HOXC8	0.0	0.0	0.0	0.256615
AGA	21.174756666666667	19.212966666666667	22.431250000000002	25.642683333333334
PI4K2B	6.753019999999999	8.449216666666667	5.661416666666667	3.6367050000000005
BOD1L1	38.52225000000001	47.60465	58.715316666666666	43.12873333333334
MAT2B	260.92533333333336	347.02316666666667	334.60533333333336	358.9728333333333
TLL1	1.6327678333333333	1.7170024999999998	2.951500333333333	4.206615
EDC4	110.31995	117.89816666666667	158.25350000000003	128.303
TRIO	77.37733333333334	127.21728333333334	120.03716666666666	144.19516666666667
VCAN	23.25169	18.31538	25.588566666666665	15.526566666666668
CLEC16A	32.444833333333335	54.46763333333334	57.68946666666667	159.26566666666665
MSR1	1.4178886666666666	5.097142166666666	0.9606659999999999	0.6981498333333334
CDH1	4.5351919999999994	2.0299105	1.9300833333333334	7.523350000000001
SKIV2L2	67.09044999999999	70.87628333333335	74.50994999999999	96.57088333333333
DNAH5	0.504838	0.5622511666666666	1.1656608333333331	3.1917883333333332
ZFYVE16	132.2852	84.46831666666667	66.97413333333333	34.10466666666667
FAM65A	146.4333333333333	218.10299999999998	139.46200000000002	134.87250000000003
C6	0.05308466666666667	0.12221583333333334	0.24315133333333336	0.26087883333333334
RAI14	19.794833333333333	13.20057	10.423276666666666	23.701116666666667
SOX30	0.2619521666666667	1.0289533333333332	0.0	0.3279646666666666
PNKP	44.614200000000004	59.2559	37.5037	33.120916666666666
BEST2	0.1450305	0.8839626666666667	0.0	0.112896
PHLPP2	22.711633333333335	36.758	42.910383333333336	71.12075
SPDL1	26.86326666666667	31.818816666666663	70.34508333333333	1.8027395000000002
STAU2	207.9226166666667	215.13083333333336	221.53766666666664	287.67133333333334
PQLC2	44.462349999999994	77.69361666666667	37.07013333333334	36.494166666666665
CTNS	17.918733333333336	22.385416666666668	20.682150000000004	32.92263333333333
RTN4R	321.30750000000006	400.39349999999996	466.4066666666667	506.92616666666663
PHF23	94.19921666666666	123.19116666666667	137.92966666666666	154.22133333333332
CDH10	81.19791666666667	100.34171666666667	49.29658333333333	101.22791666666667
INPP4A	48.82895	87.97340000000001	182.08466666666666	195.13183333333333
RAB27B	3.631626666666666	5.096308333333334	6.032353333333333	59.94370000000001
PSMA4	281.84499999999997	269.26900000000006	258.39900000000006	401.8825
MYO16	8.761336666666667	5.989496666666667	13.402916666666668	38.199983333333336
LSG1	31.32735	31.849483333333335	52.420366666666666	35.81881666666667
PARP3	71.34974999999999	65.49045	18.611845	15.685316666666665
TNC	4.8372649999999995	3.697317	4.62034	4.881814999999999
THAP3	53.792049999999996	94.21746666666667	95.25729999999999	59.63596666666666
FAM65C	7.85799	2.1990200000000004	0.8984644999999999	0.5557315
TDP1	9.910043333333332	14.01825	12.826701666666667	26.441383333333334
AIFM2	23.498533333333338	49.14138333333333	18.231733333333334	18.96324333333333
SPATA7	82.17623333333334	44.60196666666667	23.700016666666667	71.288
MED17	47.785816666666676	66.28845	71.72165	69.76291666666667
RETSAT	70.04678333333332	41.34448333333333	67.98449999999998	43.312316666666675
CAPG	17.407055	27.086604999999995	8.509696666666667	4.576141666666667
AP2S1	446.3126666666667	504.1406666666666	311.6686666666667	594.4603333333333
USH2A	0.5324369999999999	0.4015395	0.32383449999999997	0.14097995
ZPBP	0.0	0.18608500000000003	2.688245166666667	1.7089433333333333
TG	0.16435466666666665	0.33230166666666666	1.0754233333333334	0.08422166666666668
ADAM28	1.672886	3.414683333333333	0.9826980000000001	0.09529066666666665
BARX2	0.23357166666666665	0.280675	0.5843616666666667	11.30018
DCUN1D1	70.0473	97.26861666666666	129.62033333333332	43.45503333333334
JADE2	47.09321666666667	69.50295000000001	119.77298333333333	102.31063333333334
ZIC2	35.87148333333333	25.953684999999997	92.69824999999999	62.520783333333334
LCP2	9.773035	13.986588333333332	4.3822383333333335	4.786151666666667
TRIT1	22.4596	29.24706666666667	20.627183333333335	33.06166666666667
GUCA2B	0.0	0.0	0.0	40.2891
CUL7	42.442766666666664	45.41766666666666	61.79163333333333	45.73091666666667
CTNNA1	313.31800000000004	235.97283333333334	160.436	112.19451666666664
PHKA2	24.186183333333336	40.4287	42.31591666666666	60.250899999999994
CNTLN	5.148078333333333	5.001576666666666	10.266685	16.720633333333332
EPHA3	11.439538333333333	19.383966666666666	30.421399999999995	11.942436666666666
HSPA5	472.44283333333334	651.7681666666666	759.5543333333331	762.0953333333333
DSG2	0.4394496666666667	0.7130103333333334	3.42862	5.150440000000001
GEMIN8	94.68528333333335	123.24288333333334	77.95033333333333	37.17898333333334
OFD1	52.09193333333334	44.85053333333334	30.921566666666674	19.5681
GPM6B	851.1301666666667	715.1293333333334	775.7905	992.8878333333333
PREX2	20.985199999999995	13.608171666666669	19.371383333333334	37.04481666666666
WDR37	36.00976666666667	74.52856666666666	61.583700000000015	74.16833333333334
YTHDC2	31.1868	58.12588333333334	44.70823333333333	47.679300000000005
CTPS2	9.041443333333333	13.768983333333333	14.69435	55.77746666666667
ATP6V1H	276.76366666666667	399.62583333333333	320.51483333333334	449.2708333333333
POLR2B	125.83203333333334	164.51383333333337	175.4125	118.597
FAM214A	47.38165	65.29638333333334	68.97541666666667	97.98423333333334
ARAP2	63.7689	78.6419	46.90636666666666	110.82878333333333
TPR	63.39653333333334	76.76028333333333	73.01146666666666	113.21755
CP	3.3237740000000002	48.75142	0.7652361666666666	42.059783333333336
KIAA0556	18.397050000000004	15.98605	15.534633333333332	28.630733333333335
DTNBP1	66.96163333333332	55.4118	109.56311666666666	177.01666666666665
XK	12.702831666666667	25.067083333333333	40.39533333333333	56.05636666666666
ANO2	1.086103	0.5146181666666666	0.7407836666666667	5.725423333333334
C12orf4	20.701561666666667	37.175149999999995	35.3767	71.29478333333333
SCML1	49.24041666666667	62.52158333333333	35.8423	0.0
ARHGAP6	3.7744483333333334	8.099771666666665	5.994244999999999	11.415285000000003
FAM184B	16.41758333333333	8.928771666666668	16.536383333333333	11.975133333333334
MAP4	635.4686666666668	463.78400000000005	344.5636666666667	451.5581666666667
GOPC	70.93849999999999	93.33525000000002	93.83838333333334	121.91049999999997
ROS1	2.6366308333333333	0.3977556666666666	0.5745705	0.0
USP28	28.312916666666666	27.203433333333333	32.62818333333333	44.48930000000001
HDAC9	20.433995	25.628600000000002	35.166549999999994	44.40716666666666
TSPAN17	43.21176666666667	42.072849999999995	56.9698	100.13504999999999
NOP16	19.440733333333334	47.6404	48.03805	64.00396666666667
CC2D2A	10.073691666666667	9.994308333333334	36.86141666666666	35.82601666666667
RRM2B	31.6803	54.13315	65.98118333333333	64.49696666666667
ZNF800	25.226733333333332	29.447916666666668	28.480233333333334	51.728199999999994
TNFRSF17	0.0	0.36672499999999997	2.832028333333333	0.99114
SNX29	13.293553333333335	15.586246666666668	16.72985	20.782016666666667
LMO3	152.5912	340.4026666666667	218.24149999999997	194.24699999999999
MRPS10	110.59661666666666	158.76983333333334	0.0	29.935950000000002
GUCA1A	2.1543849999999996	0.0	0.0	1.0329016666666666
RSF1	43.888666666666666	46.748799999999996	84.9653	66.47193333333334
VPS13D	36.878	38.05466666666667	45.127266666666664	71.55483333333335
CELF2	69.63128333333333	119.97529999999999	156.13838333333334	333.2115
FAM120A	82.1573	101.84855	127.38183333333332	257.15500000000003
R3HDM1	274.48766666666666	344.51450000000006	271.24933333333337	433.6281666666667
COL9A2	63.12030000000001	26.5234	34.6224	9.711336666666666
KITLG	11.84529	25.401651666666666	25.843299999999996	53.01293333333334
ERCC8	11.033040000000002	20.127750000000002	20.029083333333336	26.864033333333328
ADAMTS6	0.8869403333333334	0.5686518333333334	0.8250735000000001	5.388366666666666
H6PD	18.397199999999998	19.425398333333334	18.39961666666667	29.149083333333337
VAMP3	290.15066666666667	239.52700000000004	181.46849999999998	127.26701666666666
PER3	63.02466666666667	77.69733333333333	82.88893333333333	86.98406666666666
UTS2	0.0	0.0	0.3149683333333333	0.0
TNFRSF9	0.0	0.2870833333333333	1.0242783333333334	0.0
EPN3	16.993705	32.95045	66.16301666666668	13.471738333333334
LTBP1	12.291064999999998	17.5177	15.008549999999998	7.202894999999999
RCN1	54.21453333333333	79.87128333333334	159.0515	75.07288333333334
ELN	0.0	0.0	0.0	7.161628333333333
RFC2	33.9518	56.126666666666665	37.236799999999995	67.20981666666667
