	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
RNF10	411.47583333333324	569.9475	410.92250000000007	590.1473333333334
ZNF839	86.48713333333335	52.48083333333333	31.3142	58.0332
ZDHHC6	192.66561666666666	254.0713333333333	169.3675	295.6913333333334
GRAMD1B	30.457956666666664	37.5478	104.3643	458.39300000000003
RNH1	429.441	413.8243333333334	429.06600000000003	514.7691666666666
NDUFS1	177.20546666666667	325.5985	262.0851666666667	769.3611666666667
RB1CC1	59.08501666666667	72.08435	79.67803333333332	112.42019999999998
ERP44	266.0201666666666	402.35133333333334	230.07833333333335	327.2805
ALAS1	233.69488333333337	269.8206666666667	211.72466666666665	612.997
BIRC3	58.869416666666666	145.92460000000003	33.32256666666667	50.719550000000005
GLRX2	60.882216666666665	134.77376666666666	123.46499999999999	201.89783333333332
SNAPC1	38.899166666666666	40.967749999999995	40.10475	21.665433333333336
DERA	144.33275	175.85933333333332	83.26658333333333	169.90466666666669
STRAP	314.702	372.3206666666667	105.02383333333334	270.84
DEF6	18.551268333333336	18.345203333333334	11.961971666666665	12.673595
PLEKHO1	151.03743333333333	103.72286666666666	86.96421666666667	76.41768333333333
GCLM	43.85115	100.45128333333332	112.23920000000003	1044.4335
UBR2	39.37351666666667	38.147283333333334	42.984616666666675	95.87155
EHD2	178.96226666666675	127.08029999999998	69.85175	70.61704999999999
DEPDC1	2.9313466666666663	1.0762725	0.3188365	0.20276366666666665
CCDC28A	94.47579999999999	117.61598333333332	116.62166666666667	58.95751666666666
RRAGD	252.72105	238.927	147.62633333333332	101.68275000000001
HSF2	42.82078333333334	30.171833333333336	32.930416666666666	48.57476666666667
PHF20	26.168666666666667	25.140200000000004	23.555183333333332	57.120000000000005
HSD17B6	3.4148783333333337	1.5582533333333333	52.99023333333334	0.0
NR1H3	108.6538	75.54536666666667	39.58873333333333	201.23316666666665
TYMP	185.93518333333336	502.0266666666667	109.90131666666667	4.669455
NCAPH2	61.76281666666665	52.19676666666667	81.23280000000001	201.31049999999996
TOMM34	95.823	165.46616666666668	24.6373	85.42255
SEC63	104.07473333333333	157.77316666666667	90.0218	184.28549999999998
KPNA6	25.293533333333333	43.12698333333333	64.47673333333334	148.6618333333333
VIM	2602.9015	1167.8583333333333	750.2176666666668	181.40416666666667
RTEL1-TNFRSF6B	41.44228333333333	56.65736666666667	32.092333333333336	18.1066
FAS	61.91136666666666	92.48733333333332	13.950845	51.01203333333333
RNASET2	381.7884166666667	247.273	219.22283333333334	0.0
CD44	20.802146666666665	70.652	21.44503333333333	4.5182899999999995
AGPAT4	24.86941833333334	20.42585	4.573918333333334	13.078238333333333
SLAMF7	7.0853	12.659031666666666	1.7985999999999998	11.38482
MIPEP	54.19161666666667	94.07116666666666	172.851	92.53423333333332
PRKCH	35.236250000000005	39.077666666666666	46.351333333333336	22.08175
INSRR	15.058651500000002	17.114016666666668	107.35206666666666	43.500683333333335
IFNGR1	102.64233333333334	157.85150000000002	78.55438333333333	115.57983333333334
B4GALT7	100.27455000000002	104.86878333333334	86.49943333333333	50.60611666666667
SH2D2A	10.075708333333333	4.663628333333333	2.088921666666667	3.225241666666667
VRK2	59.423033333333336	84.3701	26.270283333333335	21.432599999999997
TNFRSF1B	24.080043333333332	48.16603333333333	19.33975	10.941006666666667
VEZT	119.14781666666666	127.7165	47.11913333333334	55.059333333333335
POU2F2	2.179061666666667	3.90077	1.6437638333333335	4.792650833333333
BRD9	64.82838333333335	52.44140000000001	119.24883333333334	49.499249999999996
SNX1	141.1553	218.93716666666668	280.5303333333333	210.42016666666666
TBPL1	39.243900000000004	39.56131666666666	23.20781666666667	59.22918333333334
ARNTL2	3.4570483333333333	2.9858816666666663	4.4810583333333325	7.176061666666667
BCLAF1	147.68706666666668	181.8445	160.13966666666667	178.49316666666664
SLC39A9	49.2868	77.54344999999999	117.46416666666666	91.64201666666666
ANK1	3.8760926666666666	0.7238958333333333	2.462963333333333	0.5739086666666666
IBSP	0.8540783333333334	0.27954166666666663	0.29928333333333335	0.0
TFB1M	36.02941666666666	37.66525	63.7919	48.05323333333334
RABEP1	63.57631666666668	109.1279	109.96894999999999	92.22309999999999
HMGB3	153.08983333333333	162.91566666666665	66.62336666666666	136.63821666666666
NUP160	27.619416666666666	34.52391666666667	21.22066666666667	15.526016666666669
MUSK	0.0	3.1414528333333336	0.049541499999999995	0.38490700000000005
IKZF2	8.026731666666667	5.741143333333333	7.052515	3.9446806666666667
GRN	1209.5576666666666	619.2016666666667	795.659	741.9339999999999
FAM13B	34.15841666666667	39.355316666666674	44.236799999999995	60.71629999999999
ARHGAP31	28.6829	29.580166666666667	15.000333333333332	23.0115
CENPQ	55.964333333333336	111.1555	69.73283333333333	1398.7313333333334
SARS	265.1136666666667	300.96133333333336	207.23783333333336	482.36783333333324
RANBP3	99.75711666666666	88.40223333333334	101.43808333333334	85.33941666666668
ARID4A	55.16906666666667	47.320483333333335	44.79444999999999	54.68606666666667
TSSC1	82.47916666666667	205.927	139.76333333333335	62.67058333333333
PNPLA6	86.86753333333336	115.25873333333332	112.92424999999999	111.29348333333333
IFT88	34.76421333333334	62.69716666666667	64.10185	36.995983333333335
ALG1	62.65061666666666	67.73153333333333	41.823933333333336	107.54816666666666
ZCCHC8	87.35431666666666	74.54948333333334	58.74255	82.04713333333333
ABCF2	118.77966666666667	95.76788333333336	66.42481666666667	179.25533333333337
CHPF2	94.77403333333332	84.19689999999999	58.050533333333334	135.05681666666666
LRRC7	0.424294	0.14497116666666665	0.4961103333333334	0.0
FUT8	34.42988666666667	53.330533333333335	21.462999999999994	286.10949999999997
UBA6	29.758016666666663	32.81413333333333	18.946699999999996	21.777266666666662
GAB2	38.372098333333334	40.193983333333335	27.869766666666663	53.19888333333333
ATP6V0A1	86.16323333333332	139.4928833333333	190.352	109.64116666666666
PIAS1	64.43761666666667	73.42255	62.08736666666667	91.8879
SLC4A7	16.674501666666668	32.515883333333335	4.763888333333333	17.65525
APBA2	6.992100166666667	8.867911666666668	0.8435416666666667	0.2985881666666666
MAP2K3	72.51303333333333	148.06456666666665	89.49913333333332	120.77583333333332
EFCAB1	0.0	2.4612133333333333	0.0	0.0
TMSB10	19706.36333333333	12405.67	5933.111666666667	119.25618333333334
ASTE1	29.685950000000002	29.746283333333338	27.418466666666664	26.553366666666662
RNF19A	167.43648333333334	137.21116666666668	77.28376666666666	129.29299999999998
PEX3	35.911633333333334	81.62628333333332	137.00933333333333	81.75708333333334
GABARAPL2	517.8530000000001	548.8256666666666	621.4103333333334	206.7565
MYOC	2.3000685	7.651536666666668	3.4546175	4.504786666666667
SH3YL1	237.9729833333333	314.0398333333333	183.74933333333334	83.7454
FAM136A	149.48761666666667	122.80621666666666	18.683790000000002	118.38266666666668
VCL	131.22565	189.90233333333333	99.44530000000002	112.24835
DEPDC1B	9.165225	0.4482795	2.966550333333334	28.58041333333333
DAPK2	8.050933333333335	4.523828333333333	3.7527183333333327	21.238893333333333
NSMAF	27.41378333333333	21.70195	31.52246666666667	40.38205
ADSS	128.36791666666667	137.74933333333334	72.80678333333334	244.47183333333336
STAP1	93.14828166666666	18.069695	1.7717316666666665	7.889841666666666
TIMP2	496.49483333333336	465.43350000000004	346.26033333333334	276.5941666666667
RFC1	66.69136666666667	60.37598333333333	74.92873333333334	49.59316666666666
TBC1D23	48.365583333333326	45.02625	58.27426666666667	63.33496666666667
CUL3	128.20766666666665	192.62366666666665	168.26416666666665	348.54
MYOM2	51.326473333333325	14.520726666666667	9.204341666666666	16.780255
OTC	1.5500116666666666	0.0	0.0	0.1822883333333333
CYP46A1	7.565869999999999	5.707370500000001	5.256153333333334	5.955650000000001
ZZZ3	53.7525	72.71555	63.65385	90.26223333333333
SLC18A1	0.0	0.0	8.092965	221.28716666666665
USP2	83.21770033333333	117.44964999999998	100.87655000000001	175.5391666666667
CASR	26.01648333333333	87.72214833333334	94.14098333333334	160.60393333333334
TUBG2	113.58828333333334	106.87593333333335	14.754831666666666	1.9145178333333333
RPL26L1	297.26399999999995	337.1843333333333	410.02216666666664	3.349513333333333
FLT4	48.44456	25.669133333333335	15.3939	17.322016666666666
NSUN2	73.23523333333334	62.95236666666667	56.61148333333333	179.2348333333333
FBXO42	71.05256666666666	36.78105	46.506499999999996	47.64483333333333
MFAP3	79.66686666666665	62.63091666666667	97.81061666666666	59.591499999999996
MRI1	109.47481666666665	53.43978333333333	108.59616666666666	70.27986666666668
METTL1	116.91351666666668	60.97525000000001	119.00536666666666	104.3492
HOXC8	30.445333333333338	34.287016666666666	38.92585	18.79556666666667
AGA	65.91955	94.06081666666667	101.09093333333334	162.7425
PI4K2B	22.787833333333335	41.26298333333334	50.62681666666668	56.946583333333336
BOD1L1	37.03941666666667	37.02283333333333	25.06113333333333	26.988483333333335
MAT2B	275.57433333333336	309.01983333333334	408.69000000000005	284.6483333333333
TLL1	6.1970375	9.0546	5.197031666666666	4.355723333333334
EDC4	100.2131	84.95368333333333	80.66914999999999	69.78983333333333
TRIO	39.215833333333336	51.80388333333334	29.3364	58.68358333333333
VCAN	48.152891666666676	43.01221666666667	20.456633333333333	1.1012648333333332
CLEC16A	33.86376666666667	38.83155	31.71121666666666	69.04176666666666
MSR1	12.257064999999999	18.09685	7.378605	4.917611666666666
CDH1	200.59786699999998	196.6146666666667	175.994	286.67583333333334
SKIV2L2	74.32490000000001	81.77981666666666	85.93355000000001	128.9921666666667
DNAH5	15.105026833333328	3.0265965	0.045284366666666666	2.530346666666667
ZFYVE16	60.07553333333333	65.08594999999998	60.66858333333334	55.8973
FAM65A	183.88273333333328	215.25033333333332	156.63566666666665	96.05565
C6	3.2715801666666664	23.073966666666664	23.196976666666668	3.7605066666666667
RAI14	66.36007166666667	91.91438333333333	153.65366666666668	83.77101666666668
SOX30	0.5525100000000001	0.5393428333333333	0.0	0.0
PNKP	91.31046666666667	110.49635	69.43033333333334	52.458349999999996
BEST2	0.15914166666666665	0.0	0.7452515000000001	0.0
PHLPP2	14.66325	22.792933333333334	25.443699999999996	30.114816666666666
SPDL1	24.280871666666666	19.484233333333332	12.167898333333332	3.0685116666666663
STAU2	84.18989999999998	90.37381666666666	74.47744999999999	56.8587
PQLC2	55.37813333333333	109.45544999999998	89.96451666666667	92.78783333333332
CTNS	49.79581666666667	67.69531666666667	80.08956666666667	91.30171666666666
RTN4R	29.531544999999994	13.779781666666667	19.15993333333333	45.12475
PHF23	131.03304999999997	129.54166666666666	117.00150000000001	149.2826666666667
CDH10	1.2980585	0.0	0.06942016666666667	0.08204166666666667
INPP4A	25.817683333333335	15.163411666666667	33.43718333333334	15.663924999999999
RAB27B	1.3751466666666667	6.004355	3.865816666666666	9.817896666666668
PSMA4	377.5261666666667	419.6043333333333	326.8983333333333	848.9289999999997
MYO16	0.9327854999999999	1.5860484999999998	0.17495383333333334	0.08111016666666666
LSG1	58.966833333333334	46.84655000000001	62.05253333333332	61.42615
PARP3	132.98205	288.91616666666664	175.02866666666668	135.23265
TNC	18.63472333333333	121.41871666666667	17.885341666666665	6.010076666666667
THAP3	47.73255	67.49425	88.80545000000001	65.41421666666666
FAM65C	66.90262833333334	23.854633333333336	17.112633333333335	19.550406666666664
TDP1	15.576643333333335	15.266106666666667	12.213501666666666	18.373516666666667
AIFM2	41.95126333333333	73.54775000000001	56.013799999999996	71.43483333333334
SPATA7	67.01665	52.84275	42.289183333333334	24.899866666666668
MED17	55.350766666666665	63.56241666666667	53.96631666666667	74.16851666666666
RETSAT	126.90284999999999	125.42873333333334	501.1431666666667	547.0201833333333
CAPG	378.1984333333333	839.2855	71.71641666666666	29.2426
AP2S1	353.92233333333337	355.9783333333334	320.982	315.19716666666665
USH2A	0.022462	0.14999633333333331	0.008571616666666667	0.21784316666666667
ZPBP	1.0277083333333332	1.1201299999999998	16.083666666666666	2.1617766666666665
TG	3.0985365000000002	3.2878833333333333	0.8955365	0.14134433333333332
ADAM28	12.282851666666666	1.5929121666666664	0.1265415	0.15655166666666667
BARX2	52.27658333333333	31.175250000000002	10.336908333333334	0.0
DCUN1D1	70.18221666666666	97.25585000000001	127.11205	42.92386666666667
JADE2	46.700050000000005	61.00588333333334	79.4423	65.7001
ZIC2	37.53316516666667	0.36954166666666666	0.5412316666666667	0.10885399999999999
LCP2	17.926041666666666	18.784883333333333	3.6169049999999996	7.489656666666666
TRIT1	37.388799999999996	44.1388	19.923199999999998	35.995466666666665
GUCA2B	0.9457416666666667	0.7517916666666666	0.5337966666666666	4066.44
CUL7	103.65498333333335	71.59651666666667	72.1651	54.8603
CTNNA1	537.8695000000001	604.4781666666667	512.2543333333333	575.3539999999999
PHKA2	81.73498333333333	59.47386666666666	47.34308333333333	39.02245
CNTLN	8.719925	10.177466666666666	13.709306666666668	8.888253333333333
EPHA3	3.6522591666666666	6.005826666666667	0.30473083333333334	1.555166
HSPA5	1167.2938333333332	3114.558333333333	1520.8416666666665	1306.5873333333334
DSG2	267.8702333333334	189.42483333333334	109.16178333333333	44.1719
GEMIN8	132.62271666666666	168.30683333333334	128.57833333333335	38.275016666666666
OFD1	110.31385	119.96423333333335	39.79323333333334	20.772
GPM6B	4.425131666666667	17.506255	6.054466666666666	12.984695
PREX2	8.016989166666667	4.08571	5.974596666666667	21.376216666666664
WDR37	23.1885	24.58898333333333	30.201116666666667	36.263416666666664
YTHDC2	35.96848333333333	53.92598333333333	29.156149999999997	17.121283333333334
CTPS2	19.2157	27.285616666666666	21.157933333333336	63.043656666666664
ATP6V1H	227.85635000000002	213.78716666666665	379.75033333333334	430.0391666666667
POLR2B	137.59333333333333	131.22	102.67923333333334	136.13783333333333
FAM214A	55.28655	56.32856666666666	57.5931	171.8265
ARAP2	8.279061666666667	19.83535	23.379216666666668	65.64681666666667
TPR	98.24056666666667	98.98036666666667	74.11605	132.70000000000002
CP	180.46882283333332	118.67535	23.167665	204.85676666666666
KIAA0556	24.194216666666666	23.576099999999997	20.4082	30.71105
DTNBP1	69.74444999999999	70.84785	156.0035	286.32766666666674
XK	5.659488333333333	5.717745	3.940678333333333	3.02612
ANO2	3.0329695	0.49173466666666665	0.4390521666666667	0.0
C12orf4	19.70765	24.846100000000003	18.748700000000003	51.10641666666667
SCML1	149.7852	106.50011666666667	118.98261666666667	0.0
ARHGAP6	36.81866833333333	34.467999999999996	40.111	22.00303333333333
FAM184B	7.468451666666667	2.637703	9.417121666666665	0.9317791666666667
MAP4	246.24033333333338	359.1628333333333	217.55916666666667	181.69116666666665
GOPC	45.506350000000005	66.62276666666666	75.0686	128.34333333333333
ROS1	0.024507	1.0615196666666669	0.10473033333333333	0.5702086666666667
USP28	35.5583	40.514133333333334	29.027533333333334	17.10135
HDAC9	2.995622666666667	6.5162233333333335	1.0434151666666667	0.7394063333333333
TSPAN17	45.9192	49.422366666666655	20.084983333333334	18.668333333333333
NOP16	77.79195	72.47575000000002	93.57681666666667	133.34216666666666
CC2D2A	28.476828333333334	23.366133333333334	21.244766666666667	25.8276
RRM2B	37.546373333333335	40.942099999999996	62.28758333333332	61.20654999999999
ZNF800	40.53254999999999	50.20943333333333	37.44668333333333	56.8953
TNFRSF17	0.8968566666666667	9.897418333333334	15.697326666666667	3.0850033333333333
SNX29	43.045606666666664	37.218133333333334	96.00726666666668	137.46016666666668
LMO3	6.454365	9.81163	3.867103333333333	0.0
MRPS10	104.52410000000002	162.26066666666665	0.0	50.65031666666666
GUCA1A	0.0	0.0	0.183145	0.7049016666666666
RSF1	46.502683333333344	42.25301666666667	44.64055	49.27095
VPS13D	31.924500000000005	35.34678333333333	37.838033333333335	103.87301666666666
CELF2	12.290853333333333	19.8764	9.445614999999998	16.834728333333334
FAM120A	180.84888333333333	271.3483333333333	320.795	540.5216666666666
R3HDM1	32.349199999999996	35.351150000000004	25.896966666666668	82.44171666666666
COL9A2	8.535994	11.264756666666665	3.237995	0.2883483333333333
KITLG	28.325246666666672	41.556	36.46351666666666	24.852766666666668
ERCC8	19.922449999999998	25.41725	19.463449999999998	11.980543333333332
ADAMTS6	0.5707931666666667	1.9181875	0.9196398333333332	10.019676666666665
H6PD	45.531650000000006	45.63171666666667	61.2645	753.0736666666667
VAMP3	286.1764	410.7918333333333	423.5378333333333	288.2416666666666
PER3	58.64792	24.271933333333333	43.05028333333333	29.982716666666665
UTS2	9.138851666666666	1.6703149999999998	0.0	0.0
TNFRSF9	2.623771666666667	1.8529200000000001	1.6350283333333333	0.4725983333333334
EPN3	37.13726666666667	60.16725	126.22888333333333	116.28485
LTBP1	21.587163333333333	79.44046666666667	86.25551666666667	18.198249999999998
RCN1	150.37665	118.33835	191.6075	64.03473333333334
ELN	3.3084916666666664	0.6551616666666666	0.0	6.28685
RFC2	39.46288333333334	34.469699999999996	23.427683333333334	83.41306666666667
ARID1B	98.11120000000001	90.41916666666667	106.77216666666665	128.07500000000002
CLPTM1L	140.05968333333334	173.7086666666667	142.47333333333333	273.6863333333333
NEDD4L	126.24488833333334	163.75116666666668	129.1303333333333	175.95450000000002
FOXP3	1.9988733333333333	0.65722	7.651865	0.30664
PPP1R3F	303.54850000000005	126.3075	55.379	0.0
HEXB	266.84094999999996	373.27883333333335	386.417	902.7833333333334
