	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM
C8B	0.17367333333333332	0.26904849999999997	0.0	0.0
FHL1	31122.583333333332	35148.2	20152.366666666665	4479.8365
RTFDC1	295.2766666666667	216.99316666666664	176.86433333333332	153.55949999999999
GABRA1	0.0	6.846494333333332	3.5560883333333333	5.937275
NLRP2	0.7251133333333334	0.0	0.27213333333333334	0.0
SLC45A4	9.390026666666666	12.086711666666666	12.067736666666667	60.10326666666666
RNF10	695.2638333333333	936.7916666666666	851.9426666666667	910.1608333333334
ZNF839	58.74861666666667	30.411400000000004	30.270283333333328	50.3174
ZDHHC6	39.949666666666666	35.53705	57.649166666666666	105.94386666666668
GRAMD1B	3.775815	7.563660333333334	4.643201666666666	42.1226
RNH1	336.41350000000006	258.53200000000004	265.88349999999997	265.5503333333333
NDUFS1	510.2230000000001	754.5356666666667	485.8336666666666	890.4825000000001
RB1CC1	76.84736666666667	269.78950000000003	134.51000000000002	208.856
ERP44	107.07799999999999	152.58755	90.07915000000001	166.73333333333332
ALAS1	325.0655	209.84025	221.41733333333332	473.3291666666667
BIRC3	16.29944	18.522485	40.71261666666666	27.183966666666663
GLRX2	89.41828333333335	152.80571666666665	115.92418333333332	233.22733333333335
SNAPC1	12.021036666666667	14.768209999999998	8.691796666666667	11.042281666666666
DERA	58.87981666666666	120.08798333333334	76.30308333333333	19.508906666666668
STRAP	356.20433333333335	528.6625	184.15616666666665	341.51466666666664
DEF6	5.637646666666666	2.235263333333333	2.9681883333333334	6.91515
PLEKHO1	193.69500000000002	208.37066666666666	90.96518333333331	61.08235
GCLM	36.93196666666667	162.48069999999998	116.40925	87.65199999999999
UBR2	38.110733333333336	69.59426666666667	64.09468333333332	174.16049999999998
EHD2	162.4133	141.10275000000001	145.80563333333333	182.34083333333334
DEPDC1	0.0	0.1351135	0.09175316666666666	0.0
CCDC28A	25.551533333333335	24.885633333333335	30.165133333333333	29.311999999999998
RRAGD	444.5848333333334	829.4106666666668	696.9515	530.4544999999999
HSF2	157.88158333333334	121.70208333333333	67.38903333333333	125.6258166666667
PHF20	60.68038333333333	84.1187	46.513233333333325	47.52088333333334
HSD17B6	0.0	0.0	17.380813333333332	0.0
NR1H3	26.134091666666666	14.888158333333335	19.057038333333335	83.23275
TYMP	58.89198333333332	49.120450000000005	12.697940000000001	1.2892316666666666
NCAPH2	44.33741666666666	30.77085	22.55673333333333	148.4575
TOMM34	30.82405	97.21488333333333	18.277236666666663	51.101166666666664
SEC63	49.82241666666667	90.03973333333333	58.73663333333332	86.70038333333332
KPNA6	38.34543333333334	118.03716666666666	131.61281666666665	130.45283333333336
VIM	1844.0158333333331	651.0798333333333	602.2323333333334	553.4478333333333
RTEL1-TNFRSF6B	18.319135	21.9245	15.792583333333331	11.88635
FAS	22.30942333333333	13.805375	5.856598333333333	45.42336666666666
RNASET2	20.459343333333337	16.629229999999996	39.213183333333326	0.0
CD44	25.70821666666667	29.94905	31.260233333333332	3.427628333333333
AGPAT4	4.944993333333334	0.914945	2.006228333333333	10.787808333333336
SLAMF7	0.85107	0.9370233333333333	1.647848833333333	0.9147166666666667
MIPEP	35.03596666666667	56.69316666666666	66.06425	120.9941
PRKCH	24.12346666666667	44.260533333333335	63.395183333333335	15.614793333333333
INSRR	0.3024655	0.2186256666666667	0.4076651666666667	0.25375733333333333
IFNGR1	104.46733333333333	144.523	68.7827	119.50110000000001
B4GALT7	64.82216666666666	63.480199999999996	95.42283333333334	28.94111666666667
SH2D2A	1.7340599999999997	1.6888649999999998	0.5038183333333333	0.188365
VRK2	38.922133333333335	75.37171666666666	24.202733333333338	14.729733333333334
TNFRSF1B	54.106945	28.09968333333333	39.66773333333333	9.333226666666667
VEZT	154.51133333333334	233.41433333333336	157.383	114.15325
POU2F2	0.8488634999999999	0.8021418333333332	0.25406633333333334	0.6309765
BRD9	35.316	46.63415	71.32766666666667	32.285000000000004
SNX1	114.46633333333334	95.82598333333334	73.12006666666666	31.252233333333333
TBPL1	21.439901666666668	24.092366666666667	9.017346666666667	64.10383333333333
ARNTL2	0.9611783333333334	0.5091986666666667	4.349357333333333	1.6205923333333334
BCLAF1	111.26806666666666	208.588	146.41916666666665	160.74716666666666
SLC39A9	15.307815	27.864150000000006	20.750733333333333	21.026216666666667
ANK1	84.19605	96.61496666666666	72.59056666666667	96.2811
IBSP	0.47374166666666667	0.0	0.20667333333333335	0.0
TFB1M	45.729683333333334	27.006466666666668	58.82761666666667	40.5836
RABEP1	122.19678333333333	189.55683333333334	243.10933333333332	104.18296666666667
HMGB3	29.550866666666664	144.95666666666668	21.11715	42.50556666666667
NUP160	15.834686666666668	23.093566666666664	13.366188333333335	13.647033333333333
MUSK	1.4527340000000002	10.832284999999999	6.10226	72.34079999999999
IKZF2	3.110298333333333	5.311553333333333	2.5245658333333334	6.858551666666667
GRN	211.0785	207.1103333333333	194.18666666666664	155.93151666666665
FAM13B	9.806931666666665	20.35525	9.645603333333332	19.5796
ARHGAP31	17.931915	17.189766666666667	15.826001666666668	27.94633333333333
CENPQ	152.01250000000002	55.1405	0.0	1335.6528333333333
SARS	324.4628333333333	316.6575	321.5076666666667	358.1891666666666
RANBP3	66.91173333333333	61.54409999999999	58.604816666666665	98.90958333333333
ARID4A	14.122963333333333	23.368733333333335	20.541	22.787316666666666
TSSC1	37.65956666666667	150.96516666666668	71.9092	18.057316666666665
PNPLA6	89.72693333333335	68.76025	30.43041666666667	14.9144
IFT88	9.229468333333335	20.76385	14.820549999999999	12.670043333333332
ALG1	20.40055166666667	20.422883333333335	12.042768333333333	48.423833333333334
ZCCHC8	62.45936666666666	58.17281666666667	35.55863333333333	49.48578333333334
ABCF2	179.84415	276.582	239.62483333333333	499.1425000000001
CHPF2	26.3158	38.75945000000001	23.644783333333336	61.29716666666667
LRRC7	1.1698935	0.32209333333333334	1.2607053333333333	0.11042400000000001
FUT8	11.915606666666667	12.927473333333333	21.5722	63.47618333333333
UBA6	9.641096666666666	16.545583333333337	12.137296666666666	6.064503333333334
GAB2	17.173506666666665	43.27366166666666	13.895245000000001	17.245183333333333
ATP6V0A1	97.77320000000002	246.04086666666672	70.25266666666666	195.17983333333333
PIAS1	49.240316666666665	59.07841666666667	46.279383333333335	48.211616666666664
SLC4A7	8.134721666666666	11.349886666666668	7.982505000000001	12.782655
APBA2	0.9281463333333333	7.613701666666667	4.4480025	1.9117495
MAP2K3	200.33433333333335	185.4695	356.40416666666664	548.7341666666666
EFCAB1	0.0	0.30804666666666664	0.26902166666666666	0.0
TMSB10	4461.983333333334	2195.385333333333	3249.6783333333333	90.15646666666667
ASTE1	15.98885	14.9522	9.512791666666667	5.432365
RNF19A	85.79168333333332	100.1386	60.22173333333334	74.9146
PEX3	27.755733333333335	30.092016666666666	31.9649	19.905901666666665
GABARAPL2	571.3716666666667	799.8136666666668	924.8085000000001	207.5736666666667
MYOC	141.036575	386.65500000000003	200.37519999999998	228.22366666666667
SH3YL1	20.75565	10.308636666666667	0.7576481666666667	1.5143181666666667
FAM136A	64.87273333333333	75.07591666666666	20.584300000000002	52.89528333333334
VCL	200.38818333333333	377.0796666666666	194.98499999999999	217.41250000000002
DEPDC1B	0.11301933333333332	0.1889275	0.24462799999999998	0.2150695
DAPK2	63.077400000000004	118.24061666666665	56.17791666666667	167.37996666666666
NSMAF	24.700616666666665	31.173833333333334	52.47988333333334	68.18135
ADSS	31.93025	44.0847	11.607698333333332	39.834983333333334
STAP1	6.930700000000001	0.8612566666666667	0.0	0.563431
TIMP2	335.1458	176.6004	277.9718666666667	536.0316666666668
RFC1	27.345666666666663	39.118633333333335	35.34475	42.98630000000001
TBC1D23	42.3095	78.24493333333332	42.48918333333333	42.08251666666667
CUL3	234.15283333333335	481.79299999999995	646.9096666666667	750.3053333333334
MYOM2	1345.8838333333333	1467.1096666666665	2495.8866666666668	3353.91
OTC	0.3866183333333333	0.0	0.0	1.1817016666666669
CYP46A1	2.759378333333333	3.3282901666666667	1.801325	1.5539678333333333
ZZZ3	22.7058	43.5557	35.62831666666667	29.824683333333336
SLC18A1	0.0	0.0	0.0	0.7705435
USP2	308.81766666666664	244.81754999999998	233.319	357.2998333333333
CASR	0.0	0.072066	0.0	95.63725
TUBG2	20.287646666666667	26.363366666666664	9.115358333333333	1.9065279999999998
RPL26L1	128.13833333333332	189.38766666666666	372.8446666666666	0.0
FLT4	7.283211666666667	10.866766666666665	5.11318	9.804031666666669
NSUN2	70.36528333333334	97.83646666666668	65.94623333333332	105.5105
FBXO42	83.04481666666666	53.34511666666666	98.95606666666667	30.673716666666675
MFAP3	31.083016666666666	67.4205	61.719950000000004	29.112433333333332
MRI1	23.884650000000004	24.745816666666666	43.41116666666667	65.39503333333333
METTL1	26.46966666666667	32.259	30.327749999999998	68.50363333333333
HOXC8	44.542921666666665	53.079100000000004	16.258394999999997	22.328390000000002
AGA	22.547349999999998	24.352166666666673	29.165616666666665	75.77946666666666
PI4K2B	6.086970000000001	5.410002333333334	5.410988333333333	3.278615
BOD1L1	10.581165	16.070716666666666	12.49412	26.570950000000007
MAT2B	170.96233333333336	293.1795	241.044	230.30166666666665
TLL1	1.0648153333333334	2.4314551666666664	0.8701643333333333	1.3420315
EDC4	77.81476666666667	93.27278333333334	68.51073333333333	73.06681666666667
TRIO	35.17241666666666	53.81188333333333	30.83378333333333	54.367050000000006
VCAN	10.685393333333332	7.147301666666667	7.5027533333333345	5.5369100000000016
CLEC16A	20.369165	88.5021	30.704816666666662	118.85961666666667
MSR1	3.8191583333333337	4.3861	1.9172816666666666	3.4540500000000005
CDH1	10.448392666666667	0.19401283333333333	0.24250583333333334	3.999496166666667
SKIV2L2	75.70394999999999	134.519	112.42091666666666	81.59631666666667
DNAH5	0.06662915	0.318677	0.09935703333333334	0.0
ZFYVE16	27.686949999999996	55.58271666666666	42.91485	16.533483333333333
FAM65A	70.75896666666667	104.6622	67.84323333333333	57.25704999999999
C6	5.202217833333333	4.47872	1.4062985	1.1392366666666667
RAI14	6.15578	5.907331666666667	4.92638	33.4334
SOX30	0.0	0.4641516666666667	0.20576683333333334	0.16754166666666667
PNKP	30.209150000000005	31.078433333333336	17.417866666666665	49.33568333333333
BEST2	0.11908366666666668	0.0	0.10026816666666667	0.0
PHLPP2	3.773281666666666	10.214045	7.838001666666666	7.22092
SPDL1	7.3918066666666675	9.266941666666666	8.583638333333335	0.3257906666666666
STAU2	136.10156666666663	178.34800000000004	213.61950000000002	178.69483333333335
PQLC2	25.2015	44.85531666666666	36.10363333333334	17.6063
CTNS	25.55668333333333	61.66665	22.60496666666667	21.042266666666666
RTN4R	4.20652	5.417753333333333	5.358598333333333	2.6510599999999998
PHF23	64.22375000000001	86.02209999999998	94.07324999999999	109.11481666666667
CDH10	0.2454425	0.8002395	0.40188050000000003	0.0
INPP4A	14.66991166666667	17.97385	36.953266666666664	28.512666666666664
RAB27B	0.0	0.0	0.4598416666666667	0.0
PSMA4	330.63066666666674	472.1393333333333	501.0903333333333	659.8096666666667
MYO16	0.5608823333333334	0.0908145	0.9730376666666666	0.08303433333333333
LSG1	43.93153333333333	44.11551666666667	55.872866666666674	56.342966666666676
PARP3	53.609950000000005	227.40016666666665	156.87316666666666	214.2588333333333
TNC	29.613935666666666	9.051323333333334	3.618711666666666	9.149841666666667
THAP3	60.46906666666666	81.85051666666666	104.46565	129.01083333333335
FAM65C	7.059393333333333	8.981341666666667	2.3371746666666664	0.49443750000000003
TDP1	1.7369116666666666	5.070170000000001	8.356205000000001	6.674683333333333
AIFM2	44.540633333333325	37.146233333333335	80.11720000000001	53.83913333333333
SPATA7	16.769876666666665	10.639953333333333	20.215066666666665	13.10692
MED17	28.691216666666666	45.374433333333336	41.35135	34.32935
RETSAT	179.3452	48.899966666666664	86.77838333333334	98.68203333333334
CAPG	18.20119166666667	25.40965	45.764833333333335	16.997233333333334
AP2S1	277.04600000000005	235.21399999999997	325.5061666666666	177.54783333333333
USH2A	0.04756115	0.051042416666666666	0.0075409	0.043145416666666665
ZPBP	0.0	0.1461785	0.23082166666666667	0.148649
TG	0.15596733333333332	0.0	0.11115161666666667	0.14349483333333332
ADAM28	0.9322150000000001	0.0	0.179953	0.0
BARX2	0.2778616666666667	5.14857	4.456356666666666	6.7772733333333335
DCUN1D1	69.64845000000001	179.5463333333333	156.36316666666667	40.353883333333336
JADE2	27.027883333333335	16.72471666666667	16.06774333333333	23.010833333333334
ZIC2	0.0	0.38639	1.7958051666666666	2.719177833333333
LCP2	9.808475166666666	3.071851666666666	1.59771	1.6938995
TRIT1	16.175508333333333	17.991400000000002	11.364273333333335	20.636689999999998
GUCA2B	0.0	0.0	0.0	10.773403333333334
CUL7	51.0606	46.76650000000001	32.472100000000005	10.548726666666665
CTNNA1	283.493	199.89766666666665	211.9275	160.38533333333334
PHKA2	25.34426666666667	29.19386666666667	7.895256666666666	18.8641
CNTLN	4.631485	2.7856316666666667	13.73411	4.155451666666667
EPHA3	2.3749039999999995	1.5986088333333335	2.4594023333333332	0.29148799999999997
HSPA5	448.7528333333333	931.6381666666667	514.9628333333334	686.7091666666665
DSG2	18.268893833333333	0.2697771666666666	1.1847855000000003	0.5686271666666668
GEMIN8	38.14075	53.48291666666666	61.54635000000001	6.594933333333333
OFD1	27.17405666666667	29.437133333333335	13.046216666666666	22.033033333333336
GPM6B	8.49254	11.668858333333333	5.440496666666667	10.374488333333334
PREX2	3.2147550000000003	4.0301583333333335	2.551731666666667	6.0621833333333335
WDR37	22.249401666666667	36.09513333333333	20.867276666666665	33.63795
YTHDC2	21.95221666666667	47.47951666666666	24.61415	14.391349999999997
CTPS2	5.827418333333333	11.120066666666665	8.176216666666667	10.274955
ATP6V1H	67.62663333333333	29.544349999999998	45.50696666666667	89.56666666666666
POLR2B	138.79410000000001	263.5071666666667	163.48466666666664	108.64456666666666
FAM214A	68.86668333333333	211.56696666666667	102.03251666666667	118.92803333333335
ARAP2	0.9342446666666667	2.4182736666666664	0.8337034999999999	3.0218116666666663
TPR	50.14445	84.51328333333333	69.24506666666667	148.896
CP	3.2641933333333335	3.586591666666667	0.7504786666666666	58.53493333333333
KIAA0556	4.796351666666666	4.641615	2.64398	11.26871
DTNBP1	54.99038333333334	32.50448333333334	112.33378333333333	158.7795
XK	12.06274666666667	51.50450000000001	41.001799999999996	41.10373333333333
ANO2	2.7441903333333335	0.8053271666666667	0.8369525000000001	0.10826849999999999
C12orf4	20.248435	32.635266666666666	25.55186666666667	22.9693
SCML1	105.9194	111.35903333333333	28.456703333333333	0.0
ARHGAP6	25.677116666666667	28.51145	25.11765	6.25519
FAM184B	15.765261666666666	91.1789	35.13941666666666	0.6417726666666667
MAP4	1025.7169999999999	1500.2794999999999	954.2605	1031.6408333333331
GOPC	31.252216666666666	76.17568333333334	71.48771666666666	38.25251666666667
ROS1	1.1543940000000001	1.7993656666666666	0.12934749999999998	0.30413833333333334
USP28	94.58783333333334	243.36533333333333	102.3193	190.79943333333335
HDAC9	12.669528333333332	24.025227333333333	17.53175333333333	1.960945
TSPAN17	61.15963333333334	104.79595000000002	69.06463333333333	40.8664
NOP16	81.95856666666667	88.81856666666668	68.58165	91.31178333333334
CC2D2A	3.7318	3.276881166666666	5.65138	7.742108333333333
RRM2B	36.70966666666667	115.35759999999999	75.19208333333333	77.2241
ZNF800	19.204483333333332	30.05161666666667	11.974274999999999	20.26274
TNFRSF17	0.0	1.6147950000000002	0.2488	0.9822966666666666
SNX29	10.335103333333334	17.90689666666667	8.97582	9.973746666666669
LMO3	2.509956666666666	7.490828333333333	0.36251666666666665	0.25893166666666667
MRPS10	203.9415	267.109	0.0	66.52708333333332
GUCA1A	0.0	0.0	0.0	0.97966
RSF1	19.654875	30.429566666666663	26.451683333333335	28.63786666666667
VPS13D	31.16943333333333	54.26458333333333	37.08913333333333	50.720949999999995
CELF2	26.279315	61.10433333333333	45.56403333333333	132.39006666666666
FAM120A	212.15613333333332	327.5206666666667	235.67000000000004	329.7431666666667
R3HDM1	30.445116666666667	61.0608	35.39536666666667	214.76433333333333
COL9A2	1.5088853333333336	0.08396416666666667	0.19077333333333335	0.19979666666666665
KITLG	4.998266666666667	13.26957	10.025388333333334	22.590316666666666
ERCC8	6.573481666666666	13.205784999999999	8.746093333333333	10.646851666666665
ADAMTS6	0.42296666666666666	0.351861	0.511305	0.9408724999999999
H6PD	90.06040000000002	49.447916666666664	55.097116666666665	183.28816666666668
VAMP3	226.4929666666667	359.97733333333343	412.65349999999995	387.38983333333334
PER3	43.852945	31.057753333333334	19.21683333333333	24.296216666666666
UTS2	0.0	0.0	0.0	0.0
TNFRSF9	0.31763	0.0	0.3580966666666667	0.0
EPN3	2.3160666666666665	0.8574116666666667	0.48087166666666664	0.20765666666666668
LTBP1	35.654116666666674	47.151199999999996	28.366600000000002	19.785083333333333
RCN1	87.93385	37.34445	147.25513333333336	29.531633333333332
ELN	0.7032316666666666	0.0	0.927625	32.67465
RFC2	33.26423333333333	28.96183333333333	29.159916666666664	34.328583333333334
ARID1B	84.29299999999999	118.14484999999998	96.06105000000001	108.14858333333332
CLPTM1L	36.068549999999995	43.377	36.09001666666666	76.76453333333333
NEDD4L	34.617399999999996	66.02833333333332	23.804783333333333	45.41968333333333
FOXP3	0.0	0.0	0.5271883333333333	0.0
PPP1R3F	408.3476666666667	307.10200000000003	47.8955	29.064999999999998
