	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
NLRP2	2.5200116666666665	0.0	5.123573333333334	0.22323166666666663
SLC45A4	20.5343	24.969166666666666	23.761433333333333	103.67385
RNF10	328.5661666666667	328.60716666666667	246.3516666666667	378.2076666666667
ZNF839	94.29623333333332	82.81481666666667	26.906116666666666	35.336883333333326
ZDHHC6	49.5944	45.83626666666667	71.44858333333333	84.203
GRAMD1B	227.10566666666668	235.77066666666667	212.59713333333335	392.1268333333333
RNH1	258.04966666666667	214.70516666666666	242.962	189.09849999999997
NDUFS1	121.51780000000001	204.475	147.50258333333332	377.4334999999999
RB1CC1	100.29496666666667	141.229	119.05861666666668	144.2045
ERP44	60.52296666666667	97.69228333333332	48.79861666666667	112.97028333333333
ALAS1	289.04400000000004	199.36166666666668	160.86533333333333	164.12
BIRC3	1.0682985	14.39364	1.185496	7.508479999999999
GLRX2	31.025000000000002	47.11971666666667	65.79755	221.23983333333334
SNAPC1	19.973155000000002	29.973766666666663	30.72725	54.34938333333333
DERA	27.712633333333333	20.393316666666667	10.141318333333336	7.3492916666666686
STRAP	309.9306666666667	268.23749999999995	99.90350000000001	288.85249999999996
DEF6	5.688443333333333	7.749041666666667	8.662353333333334	9.127776666666668
PLEKHO1	367.8448333333334	246.12766666666667	362.5568333333333	219.3273333333333
GCLM	17.311985000000004	29.65136666666667	30.08401666666667	186.73166666666668
UBR2	36.81785	44.55843333333333	35.4461	86.063
EHD2	29.653449999999996	23.770766666666663	181.5618333333333	23.73238333333333
DEPDC1	0.0	0.0	0.0	0.0
CCDC28A	61.39461666666667	74.07876666666667	45.32958333333334	87.00791666666665
RRAGD	147.14433333333332	207.89516666666668	115.11543333333333	133.4705
HSF2	94.52046666666666	81.43613333333333	87.69156666666665	74.88143333333333
PHF20	59.40899999999999	56.76320000000001	56.25563333333333	142.56383333333335
HSD17B6	50.61368166666667	12.150684999999998	84.45764999999999	0.0
NR1H3	18.043916666666664	10.748020000000002	2.5185048333333335	42.13400000000001
TYMP	27.55765	13.741496666666668	3.0045550000000003	4.82038
NCAPH2	75.42116666666665	115.95836666666666	135.02283333333335	216.72299999999998
TOMM34	28.054699999999997	39.45038333333333	39.14436666666666	182.21266666666668
SEC63	75.05768333333333	100.16993333333335	85.78615	112.51268333333333
KPNA6	39.88835	73.64571666666667	78.12013333333333	124.93766666666666
VIM	92.57363333333335	72.1797	208.96766666666667	328.24916666666667
RTEL1-TNFRSF6B	109.73861666666664	189.33333333333334	61.12466666666666	44.090149999999994
FAS	2.9141816666666673	10.785156666666667	2.2416316666666667	16.472381666666667
RNASET2	34.1129	35.891983333333336	35.6301	0.0
CD44	3.438543333333333	14.530163333333332	9.767961666666666	2.336141666666667
AGPAT4	27.400266666666667	26.326733333333333	46.900266666666674	97.03065
SLAMF7	0.3999433333333333	0.0	0.21179500000000004	0.22646166666666667
MIPEP	11.035371666666665	12.184236666666665	34.375750000000004	46.554833333333335
PRKCH	5.038331666666666	7.6762966666666665	4.460733333333334	8.99675
INSRR	3.445088333333333	4.341010000000001	0.14629233333333333	7.541436666666666
IFNGR1	45.15133333333333	95.30108333333335	65.95041666666667	41.72933333333333
B4GALT7	52.07586666666666	67.1102	80.4481	57.730250000000005
SH2D2A	0.7283399999999999	0.8102499999999999	0.21397833333333335	0.0
VRK2	17.3093	48.658300000000004	21.952816666666667	4.549188333333333
TNFRSF1B	6.830362666666667	14.003713333333332	11.42561	2.7942250000000004
VEZT	101.07246666666667	115.76983333333334	61.866883333333334	74.0917
POU2F2	16.22041666666667	18.322599999999998	17.99965	11.535248333333334
BRD9	73.82976666666667	89.64850000000001	131.46033333333335	122.43083333333334
SNX1	54.36235000000001	102.2127	99.77401666666667	126.88999999999999
TBPL1	102.75233333333334	101.30636666666668	26.443008333333335	180.68466666666666
ARNTL2	6.5593216666666665	8.907306666666667	6.808278333333334	10.002808333333332
BCLAF1	221.50199999999998	352.19616666666667	258.0301666666667	279.20550000000003
SLC39A9	31.283383333333333	48.96446666666666	51.37411666666666	64.17941666666667
ANK1	120.0862	133.11023333333333	204.19983333333334	432.3908333333334
IBSP	2.746465	0.0	0.0	0.2506566666666667
TFB1M	24.902933333333333	24.584116666666663	45.171749999999996	21.00995
RABEP1	117.92893333333332	167.31449999999998	171.19816666666668	192.1695
HMGB3	33.13758333333333	56.90591666666666	15.248471666666667	50.08356666666666
NUP160	23.769033333333336	35.97025	22.696523333333335	21.297183333333333
MUSK	0.0560225	0.052987666666666676	0.5193511666666667	0.6557658333333333
IKZF2	5.512149999999999	10.523113333333333	5.673462166666667	6.868293333333334
GRN	93.70785000000001	98.43306666666666	138.04999999999998	160.65233333333333
FAM13B	71.78163333333333	104.88658333333332	73.16156666666666	158.02083333333334
ARHGAP31	19.029218333333333	32.57236666666666	21.735033333333334	71.33993333333333
CENPQ	0.0	0.0	0.0	1681.1866666666667
SARS	345.6888333333333	366.249	478.88433333333336	536.098
RANBP3	112.08011666666668	111.99705	120.33550000000001	150.63116666666667
ARID4A	70.21215	89.50185	91.52390000000001	74.07353333333333
TSSC1	109.13841666666666	153.44766666666666	148.7435	84.70285
PNPLA6	80.23035	120.4459	97.17556666666667	93.01223333333333
IFT88	14.073	28.723433333333332	25.141499999999997	26.5248
ALG1	29.479316666666666	28.102433333333334	28.144449999999996	72.67476666666666
ZCCHC8	85.0799	81.75654999999999	81.35913333333333	101.32621666666665
ABCF2	114.29766666666667	92.90671666666667	101.4575	273.6278333333333
CHPF2	40.188966666666666	42.22411666666667	55.35521666666668	134.1705
LRRC7	0.907779	1.0056736666666668	0.49340750000000005	6.989453333333333
FUT8	89.48776666666667	121.00958333333334	87.74696666666667	188.88199999999998
UBA6	33.08105	28.41525	20.981435	27.62861666666667
GAB2	24.536083333333334	42.9963	26.790216666666666	47.08106666666666
ATP6V0A1	392.5405	379.91416666666663	426.27900000000005	625.186
PIAS1	71.2336	108.80571666666667	74.86309999999999	105.11366666666667
SLC4A7	9.821996666666665	19.183966666666667	7.677201666666666	28.42073333333333
APBA2	397.2080000000001	303.40866666666665	443.74666666666667	439.2778333333333
MAP2K3	36.6674	31.690216666666668	51.065783333333336	27.895216666666666
EFCAB1	0.8548966666666665	4.327705	0.20744333333333334	6.683161666666667
TMSB10	3122.4366666666665	2926.3783333333336	4442.321666666668	439.8588333333333
ASTE1	44.74523333333334	40.15825	27.75466666666667	9.508098333333333
RNF19A	94.23238333333335	140.39083333333335	118.51186666666666	81.22085
PEX3	23.252783333333337	29.37633333333333	41.047216666666664	36.83474999999999
GABARAPL2	912.8148333333332	996.17	950.98	342.58566666666667
MYOC	0.10135933333333334	12.2984175	49.30853333333334	3.89705
SH3YL1	62.20163333333333	49.33151666666666	3.273623333333333	16.81175
FAM136A	75.88776666666666	51.76310000000001	16.572335	42.057433333333336
VCL	37.09465000000001	29.42255	37.62011666666667	63.46280000000001
DEPDC1B	1.3090605	1.0144900000000001	0.073675	1.1833988333333332
DAPK2	1.7761818333333332	4.698053333333333	2.4148280000000004	3.151920666666666
NSMAF	39.14815	28.822850000000003	51.87396666666666	84.84628333333333
ADSS	117.24495	84.8956	60.4393	127.60901666666665
STAP1	0.0	0.35506466666666664	0.0	0.0
TIMP2	125.21826666666668	167.50966666666667	141.81253333333333	589.3811666666667
RFC1	42.102133333333335	53.36686666666666	67.30861666666668	53.46848333333333
TBC1D23	42.564600000000006	56.14381666666667	57.50196666666667	62.13639999999999
CUL3	123.26255000000002	156.881	154.91366666666667	309.1505
MYOM2	13.844351666666668	48.229166666666664	77.67556666666667	0.5428268333333334
OTC	0.1623585	0.0	0.0	0.0
CYP46A1	24.684250000000002	42.860733333333336	43.43838333333334	99.58935000000001
ZZZ3	34.61098333333333	55.46183333333334	56.5017	68.74901666666668
SLC18A1	0.0	0.0	1.3049183333333334	0.4493618333333333
USP2	66.83576666666667	60.50863333333333	65.44483333333334	117.4937
CASR	0.0	0.0	0.08964100000000001	0.3158505
TUBG2	228.47566666666663	152.57366666666667	131.93695	89.29951666666666
RPL26L1	107.01541666666667	169.66750000000002	366.77333333333337	0.0
FLT4	1.719306166666667	2.8697850000000003	1.6140805	7.551385000000001
NSUN2	60.41415	78.3118	63.73363333333333	124.95083333333332
FBXO42	99.42048333333332	62.1235	62.09171666666666	56.90201666666667
MFAP3	51.71928333333333	107.95171666666666	88.81906666666667	62.10894999999999
MRI1	78.46038333333333	48.0747	52.137016666666675	33.675549999999994
METTL1	10.073998333333334	8.266221666666667	11.834313333333334	24.083433333333332
HOXC8	0.0	0.0	0.0	0.0
AGA	11.878195	27.705416666666665	21.426933333333334	27.59653333333333
PI4K2B	10.098605	9.465843333333334	5.968213333333334	3.215191666666667
BOD1L1	49.94676666666666	65.38133333333334	55.01171666666667	58.18223333333333
MAT2B	247.24766666666667	268.5125	232.37316666666666	272.2863333333333
TLL1	36.59515	32.503416666666666	32.74321666666666	33.0981
EDC4	186.84400000000002	166.18449999999999	193.13966666666667	127.49666666666667
TRIO	111.2652	168.24033333333333	125.96678333333334	182.99516666666668
VCAN	21.222316666666668	19.105433333333334	25.503019999999996	25.387433333333334
CLEC16A	38.12753333333333	59.02498333333333	41.38098333333333	138.39283333333336
MSR1	4.457463333333333	2.0926985	1.662276333333333	0.4082226666666667
CDH1	0.47690916666666666	0.17448183333333334	0.9037825	15.260666666666665
SKIV2L2	71.91928333333333	79.16643333333333	76.69493333333332	108.71055
DNAH5	0.7892838333333333	0.27253555	0.39353588333333334	1.3731283333333335
ZFYVE16	73.30305	80.24136666666668	78.01178333333334	39.3667
FAM65A	125.94904999999999	228.52599999999998	137.3323333333333	89.40345
C6	0.6571463333333333	1.494985	0.5700951666666666	0.11081816666666666
RAI14	16.690833333333334	16.711235000000002	3.084388333333333	13.111533333333334
SOX30	0.4378408333333333	0.32230716666666664	0.0	0.0
PNKP	42.05825	57.45423333333333	56.46745000000001	38.13345
BEST2	0.31300316666666667	0.9204016666666667	0.0	0.0
PHLPP2	40.041266666666665	46.52356666666666	36.94128333333334	57.46985
SPDL1	33.82095	40.25575	102.81464999999999	2.038273666666667
STAU2	99.54961666666668	111.77183333333333	132.54295	207.6286666666667
PQLC2	67.18948333333333	120.87899999999998	30.993466666666666	66.02186666666667
CTNS	11.679436666666666	20.068716666666667	24.01631666666667	41.474066666666666
RTN4R	477.9638333333333	516.6126666666667	960.7950000000001	254.43483333333336
PHF23	103.94848333333334	108.34133333333335	116.269	172.4865
CDH10	129.734	60.29366666666667	33.95545	44.5642
INPP4A	69.38138333333333	102.01121666666667	146.3966833333333	204.35966666666664
RAB27B	0.0	1.1995566666666668	8.477758333333332	24.41513333333333
PSMA4	225.33849999999998	194.33966666666666	225.34783333333334	373.0811666666668
MYO16	3.7765033333333338	8.095635	9.310915	34.57625
LSG1	30.016483333333337	31.661450000000002	40.705283333333334	48.22153333333333
PARP3	22.38541666666666	27.616033333333334	15.767216666666668	25.743516666666668
TNC	0.29571733333333333	0.4051226666666667	0.47162666666666664	8.211409999999999
THAP3	64.76963333333333	70.80021666666666	114.81878333333334	89.95396666666666
FAM65C	1.2706491666666668	1.3936776666666668	0.7016589999999999	0.8967538333333334
TDP1	12.058023333333333	16.08704	15.661933333333335	29.36005
AIFM2	26.228116666666665	76.35696666666668	12.568426666666667	27.15031666666667
SPATA7	102.46118333333334	78.09856666666667	57.84815	68.34733333333334
MED17	64.42113333333333	81.4754	67.46691666666668	73.43636666666667
RETSAT	49.218266666666665	49.45343333333333	81.75108333333333	45.55921666666666
CAPG	11.967403333333332	32.501933333333334	7.578698333333333	5.012385166666666
AP2S1	272.86083333333335	240.65583333333333	303.90483333333333	511.35533333333325
USH2A	0.052730733333333335	0.24142653333333333	0.08412728333333334	0.03583126666666667
ZPBP	0.6299516666666666	0.0	2.552916666666667	2.9006900000000004
TG	0.019899	0.28756965	0.24557000000000004	0.31397983333333335
ADAM28	1.3591108333333333	3.9438149999999994	1.0214226666666668	0.0
BARX2	2.07612	4.958611666666667	1.3215216666666667	2.581636666666667
DCUN1D1	50.79886666666667	101.20916666666666	110.10331666666666	32.8628
JADE2	53.88358333333333	83.90279999999998	102.09584999999998	89.30121666666668
ZIC2	915.619	932.1716666666666	745.7153333333332	819.0133333333333
LCP2	2.2525626666666665	4.488385	3.4354766666666663	3.048586666666667
TRIT1	42.455666666666666	40.68165	18.306378333333335	25.909033333333337
GUCA2B	0.0	0.0	0.0	0.5918716666666667
CUL7	79.35151666666667	62.503316666666656	88.72831666666667	60.40241666666666
CTNNA1	114.90356666666668	144.95016666666666	113.22916666666667	134.87233333333333
PHKA2	37.18996666666666	48.803583333333336	48.176500000000004	41.44441666666667
CNTLN	10.770046666666667	11.471035	7.241965	17.65216666666667
EPHA3	1.8446758333333333	2.4586366666666666	2.3886851666666664	19.045783333333333
HSPA5	425.3686666666667	485.89416666666665	654.0943333333333	737.4155000000001
DSG2	0.7615233333333334	2.223348333333333	5.827771666666666	2.6181099999999997
GEMIN8	71.3123	113.05715	77.44301666666667	31.677083333333332
OFD1	62.025133333333336	60.40266666666667	36.26403333333333	24.14748333333333
GPM6B	334.9656666666667	660.748	549.2955000000001	982.3725000000001
PREX2	11.095235	23.905500000000004	21.51406	52.714883333333326
WDR37	33.29318333333333	55.04435	47.70066666666667	79.15688333333333
YTHDC2	52.08988333333334	77.81085	38.73238333333333	44.724250000000005
CTPS2	14.841878333333334	26.291566666666668	16.011766666666666	64.34433333333334
ATP6V1H	188.92999999999998	212.97749999999996	246.24033333333333	343.9316666666667
POLR2B	176.55549999999997	196.11033333333333	165.5016666666667	141.14816666666667
FAM214A	106.40446666666666	153.2955	77.29193333333333	164.33700000000002
ARAP2	12.739005	37.56268333333333	22.210371666666664	67.07861666666666
TPR	85.78936666666668	107.87984999999999	90.72203333333333	146.653
CP	2.4899865	18.759603333333335	3.097588333333333	52.16876666666666
KIAA0556	10.705205000000001	10.624508333333333	10.507716666666669	23.453266666666664
DTNBP1	53.029500000000006	43.37093333333333	124.89171666666668	155.85266666666666
XK	25.60213333333333	30.01166666666667	50.12213333333333	137.5583333333333
ANO2	1.0607123333333335	0.2619628333333333	0.26858066666666663	1.2292088333333333
C12orf4	24.49631666666667	39.65449999999999	30.71925	60.012499999999996
SCML1	57.82748333333333	81.19536666666666	39.180566666666664	0.0
ARHGAP6	1.934067	3.4160116666666664	30.00691666666667	4.209251666666667
FAM184B	8.908283333333333	5.570726666666666	27.785866666666664	17.856416666666664
MAP4	374.71166666666676	364.1613333333333	331.59333333333336	669.42
GOPC	68.30491666666667	105.55521666666668	71.91595	124.78283333333336
ROS1	0.0	0.0830665	0.06681766666666666	0.0
USP28	73.67656666666666	73.43098333333333	58.94786666666667	63.80100000000001
HDAC9	20.88586666666667	27.772000000000002	15.669195	16.866635
TSPAN17	48.472	49.37700000000001	44.47178333333333	155.57466666666667
NOP16	17.808276666666668	26.145466666666668	38.4375	51.50943333333333
CC2D2A	9.175743333333335	14.795200000000001	28.27761666666667	43.03731666666667
RRM2B	16.260033333333336	44.45321666666666	38.87371666666667	52.199016666666665
ZNF800	34.80393333333334	46.77555	30.653216666666665	67.97391666666667
TNFRSF17	1.3830816666666668	1.20013	2.2422516666666668	0.0
SNX29	12.18768	20.099683333333335	22.375183333333336	20.809583333333332
LMO3	14.364641666666666	42.47138333333333	27.615749999999995	22.390063333333334
MRPS10	94.91748333333334	110.36995	0.0	28.611716666666666
GUCA1A	0.6680383333333332	0.0	0.0	0.2785283333333333
RSF1	61.299966666666656	80.49558333333333	80.77745	68.33676666666666
VPS13D	35.926883333333336	42.18346666666667	38.76463333333333	67.61088333333333
CELF2	57.04416666666666	65.72611666666667	83.17408333333333	157.763
FAM120A	86.08473333333332	125.178	123.43668333333333	210.5625
R3HDM1	100.38430000000001	82.78571666666666	77.93821666666668	167.25183333333334
COL9A2	10.722473333333333	8.780986666666665	29.545749999999998	17.177366666666668
KITLG	6.501628333333334	16.523766666666667	21.132	78.05591666666666
ERCC8	9.429088333333333	14.554706666666666	17.276553333333332	29.7345
ADAMTS6	0.13010600000000003	1.5177458333333333	0.08983166666666668	7.442554999999999
H6PD	10.748141666666667	17.75555	20.790066666666664	44.65095
VAMP3	105.40326666666665	187.82299999999998	179.019	198.31883333333334
PER3	181.31666666666663	230.47299999999998	145.79311666666666	93.51361666666666
UTS2	0.0	0.0	0.4288416666666666	2.8390349999999995
TNFRSF9	0.0	0.668065	0.5099383333333333	0.26452333333333333
EPN3	5.955573333333334	10.822166666666666	13.096776666666665	62.72071666666667
LTBP1	2.106715	6.656255000000001	8.717241666666668	4.399985
RCN1	124.9889	116.20615000000002	232.48166666666665	43.339483333333334
ELN	1.2594666666666667	0.0	0.0	6.689281666666666
RFC2	33.611650000000004	51.349283333333325	37.35315	65.0865
ARID1B	114.76263333333333	120.02583333333332	137.29635000000002	133.28916666666666
CLPTM1L	43.834300000000006	41.32776666666667	66.71614999999998	130.08633333333333
NEDD4L	44.75195	103.39356666666667	72.86133333333333	74.97173333333333
FOXP3	2.2480516666666666	0.6852616666666668	8.970288333333334	0.9870900000000001
PPP1R3F	408.0503333333333	1170.3963333333334	240.16516666666666	331.46883333333335
HEXB	68.19008333333333	57.94421666666667	95.29706666666668	190.77116666666674
PTCD2	9.530163333333332	18.515375000000002	64.06484999999999	81.94473333333333
